COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A15A19_E1314_CNT,A15A19_E1112_CNT,A15A19_E2122_CNT,A15A19_E3_4_5_CNT,A15A19_E6_7_CNT,A15A19_E8_9_CNT,A15A19_E1_2_CNT,A15A19_E03_CNT,A15A19_E04_CNT,A20A24_E1314_CNT,A20A24_E1112_CNT,A20A24_E2122_CNT,A20A24_E3_4_5_CNT,A20A24_E6_7_CNT,A20A24_E8_9_CNT,A20A24_E1_2_CNT,A20A24_E03_CNT,A20A24_E04_CNT,A25A29_E1314_CNT,A25A29_E1112_CNT,A25A29_E2122_CNT,A25A29_E3_4_5_CNT,A25A29_E6_7_CNT,A25A29_E8_9_CNT,A25A29_E1_2_CNT,A25A29_E03_CNT,A25A29_E04_CNT,A30A34_E1314_CNT,A30A34_E1112_CNT,A30A34_E2122_CNT,A30A34_E3_4_5_CNT,A30A34_E6_7_CNT,A30A34_E8_9_CNT,A30A34_E1_2_CNT,A30A34_E03_CNT,A30A34_E04_CNT,A35A39_E1314_CNT,A35A39_E1112_CNT,A35A39_E2122_CNT,A35A39_E3_4_5_CNT,A35A39_E6_7_CNT,A35A39_E8_9_CNT,A35A39_E1_2_CNT,A35A39_E03_CNT,A35A39_E04_CNT,A40A44_E1314_CNT,A40A44_E1112_CNT,A40A44_E2122_CNT,A40A44_E3_4_5_CNT,A40A44_E6_7_CNT,A40A44_E8_9_CNT,A40A44_E1_2_CNT,A40A44_E03_CNT,A40A44_E04_CNT,A45A49_E1314_CNT,A45A49_E1112_CNT,A45A49_E2122_CNT,A45A49_E3_4_5_CNT,A45A49_E6_7_CNT,A45A49_E8_9_CNT,A45A49_E1_2_CNT,A45A49_E03_CNT,A45A49_E04_CNT,A50A54_E1314_CNT,A50A54_E1112_CNT,A50A54_E2122_CNT,A50A54_E3_4_5_CNT,A50A54_E6_7_CNT,A50A54_E8_9_CNT,A50A54_E1_2_CNT,A50A54_E03_CNT,A50A54_E04_CNT,A55A59_E1314_CNT,A55A59_E1112_CNT,A55A59_E2122_CNT,A55A59_E3_4_5_CNT,A55A59_E6_7_CNT,A55A59_E8_9_CNT,A55A59_E1_2_CNT,A55A59_E03_CNT,A55A59_E04_CNT,A60A64_E1314_CNT,A60A64_E1112_CNT,A60A64_E2122_CNT,A60A64_E3_4_5_CNT,A60A64_E6_7_CNT,A60A64_E8_9_CNT,A60A64_E1_2_CNT,A60A64_E03_CNT,A60A64_E04_CNT,A65UP_E1314_CNT,A65UP_E1112_CNT,A65UP_E2122_CNT,A65UP_E3_4_5_CNT,A65UP_E6_7_CNT,A65UP_E8_9_CNT,A65UP_E1_2_CNT,A65UP_E03_CNT,A65UP_E04_CNT,INFO_TIME
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,0,0,2,2,7,1,0,0,0,0,0,5,0,7,0,0,0,0,0,0,10,2,16,0,0,0,0,0,0,10,1,15,2,0,0,0,0,2,7,2,11,3,1,0,0,0,0,4,5,13,7,3,0,0,0,1,6,3,12,21,1,0,0,0,1,3,3,22,28,2,0,0,0,1,1,6,17,36,9,0,0,0,0,3,3,14,33,20,0,1,0,1,5,3,14,20,146,0,0,112Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,0,0,3,5,24,3,0,0,0,0,0,13,3,15,1,0,0,0,0,0,21,6,31,0,0,0,0,0,1,20,6,24,4,0,0,0,0,1,16,4,21,8,3,0,0,0,0,12,6,26,24,3,0,0,0,1,7,8,24,27,2,0,0,0,2,4,9,26,29,6,0,1,0,1,4,7,31,39,15,0,0,1,1,3,1,26,40,28,0,0,0,0,5,6,21,43,181,1,1,112Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,0,0,13,6,34,3,1,0,0,0,0,31,9,27,0,0,0,0,0,4,40,7,39,5,1,0,0,0,2,32,3,38,8,0,0,0,0,2,17,3,32,9,2,0,0,0,0,15,7,39,33,16,0,0,0,1,5,7,33,61,14,0,0,0,4,13,6,25,66,21,0,0,0,1,1,5,21,46,40,0,0,0,0,3,5,16,52,66,1,3,0,1,1,3,29,38,252,1,9,112Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,0,0,18,18,72,7,4,0,0,0,3,90,19,51,2,0,0,0,0,9,98,20,52,5,0,0,0,0,7,94,13,64,10,1,0,0,1,7,84,20,60,19,0,0,0,1,10,43,39,100,40,17,0,0,0,6,32,20,75,75,23,0,1,1,6,11,27,79,89,15,0,1,1,3,11,16,65,92,45,0,1,0,0,5,11,60,84,81,0,3,0,1,16,11,63,84,426,1,27,112Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,0,0,13,16,47,8,1,0,0,0,2,75,10,34,1,0,0,0,0,5,87,12,22,2,0,0,0,0,13,75,6,35,4,0,0,0,1,11,53,17,31,12,2,0,0,0,10,34,33,67,19,3,0,0,0,7,32,27,67,43,6,0,0,1,1,20,23,74,47,2,0,0,1,2,10,18,74,39,10,0,0,0,3,9,20,59,58,26,0,1,0,2,13,12,70,91,265,1,11,112Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,0,0,21,19,60,11,1,0,0,0,2,67,15,52,1,0,0,0,0,7,68,10,41,4,0,0,0,0,4,65,7,35,5,0,0,0,0,3,57,21,50,10,4,0,0,1,5,30,35,67,38,11,0,0,0,7,27,25,86,47,7,0,1,0,9,15,24,82,63,12,0,0,1,4,5,15,57,72,26,0,0,0,2,5,19,62,81,46,0,2,0,3,8,12,74,110,299,3,6,112Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,0,0,2,1,17,1,1,0,0,0,0,11,1,12,1,0,0,0,0,3,28,1,9,0,0,0,0,0,3,14,6,14,1,0,0,0,0,1,9,2,17,3,0,0,0,0,0,7,5,29,9,0,0,0,1,5,3,2,23,19,6,0,0,0,4,4,2,19,25,12,0,0,0,0,5,1,22,34,12,0,0,0,0,1,2,12,29,33,0,1,1,0,0,2,16,34,166,0,5,112Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,0,0,12,8,39,4,4,0,0,0,2,41,4,32,3,0,0,0,0,1,47,4,40,1,0,0,0,0,6,47,3,30,4,0,0,0,0,2,33,8,37,24,1,0,0,0,4,24,15,55,24,12,0,0,0,6,21,20,51,48,17,0,0,0,5,14,14,52,73,29,0,0,1,5,7,11,41,72,55,0,0,0,2,9,11,31,78,65,0,0,0,1,13,12,56,65,339,0,5,112Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,0,0,18,6,45,2,0,0,0,0,5,52,11,24,1,0,0,0,0,14,73,17,54,0,0,0,0,0,4,58,9,43,6,1,0,0,0,8,26,11,35,6,2,0,0,0,5,28,13,62,9,6,0,0,0,2,11,10,53,34,2,1,0,0,1,10,11,85,41,11,0,0,0,2,10,17,72,59,13,0,1,0,3,6,6,55,55,21,1,1,0,1,2,7,43,55,304,2,23,112Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,0,0,7,5,32,7,0,0,0,0,5,54,10,19,2,0,0,0,0,6,56,4,20,0,0,0,0,0,11,41,3,18,1,1,0,0,1,9,37,10,28,6,0,0,0,0,8,29,13,35,7,0,0,0,0,8,16,10,30,12,2,0,0,0,6,11,13,46,15,4,0,0,0,5,6,18,48,13,6,0,0,0,0,6,9,51,27,9,0,0,0,3,15,25,55,44,129,1,9,112Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,0,0,8,4,22,2,2,0,0,0,3,32,6,18,1,0,0,0,0,6,36,7,15,3,0,0,0,0,3,29,5,24,0,0,0,0,0,0,21,4,20,7,0,0,0,0,4,20,12,26,5,2,0,0,1,1,6,8,27,11,4,0,0,0,3,7,12,34,19,6,0,0,0,2,8,14,34,24,12,0,0,0,1,4,4,28,31,19,0,1,0,1,4,5,34,32,106,2,15,112Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,0,0,8,1,21,3,0,0,0,0,1,24,6,5,0,0,0,0,0,3,29,3,12,0,0,0,0,0,7,33,0,12,0,0,0,0,0,5,27,4,10,3,0,0,0,0,9,15,11,18,5,2,0,0,0,3,24,9,17,6,0,0,0,1,5,4,11,21,6,2,0,0,2,2,11,9,26,9,3,0,0,0,1,12,6,45,13,2,0,0,0,3,11,6,75,42,74,3,6,112Y
10014,臺東縣,10014030,關山鎮,10014030-005,里壠里,0,0,15,10,45,5,0,0,0,0,3,45,13,24,1,0,0,0,1,6,70,7,30,3,0,0,0,0,10,58,2,37,4,0,0,0,0,11,41,7,33,8,3,0,0,1,10,30,14,50,7,1,0,0,0,9,40,23,45,15,3,0,0,0,8,19,9,72,19,5,0,0,0,3,17,14,59,36,12,0,0,1,2,15,15,63,42,17,0,0,0,4,29,22,112,55,168,1,21,112Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,0,0,9,1,21,0,0,0,0,0,0,8,3,18,1,0,0,0,0,2,16,4,12,0,0,0,0,0,2,11,4,13,2,0,0,1,0,2,5,1,12,5,0,0,0,0,0,5,1,26,7,1,0,1,0,0,1,2,9,19,5,0,0,0,1,1,5,24,22,4,0,0,0,0,4,0,16,17,6,0,1,0,0,3,2,11,26,12,0,0,0,0,2,2,13,16,101,1,4,112Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,0,0,3,2,17,3,0,0,0,0,0,22,7,11,0,0,0,0,0,6,29,2,21,1,0,0,0,0,2,17,4,19,2,0,0,0,0,2,15,2,16,2,1,0,0,0,2,9,8,12,3,0,0,0,0,3,4,3,27,17,4,0,0,0,4,2,4,29,20,3,0,0,0,3,3,4,19,21,7,0,1,0,1,2,5,30,28,19,0,1,1,1,5,4,24,24,96,1,14,112Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,0,0,0,1,17,2,0,0,0,0,1,10,6,15,1,0,0,0,0,1,13,5,16,2,0,0,0,0,0,5,4,15,1,0,0,0,1,1,9,6,25,11,0,0,0,0,0,4,2,17,9,3,0,0,0,1,1,2,11,13,3,0,0,0,0,0,0,8,24,4,0,0,0,0,0,3,16,19,6,0,0,0,2,2,2,11,21,18,0,1,0,0,0,4,5,12,71,3,4,112Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,0,0,2,0,10,1,0,0,0,0,0,10,5,4,0,0,0,0,0,0,8,3,10,0,0,0,0,0,2,15,3,10,0,0,0,0,0,2,3,1,16,4,0,0,0,0,1,5,6,20,3,1,0,0,0,1,2,2,10,4,1,0,0,0,2,2,6,8,10,1,0,1,0,1,2,7,12,19,7,0,0,1,1,3,4,14,22,16,0,0,0,1,3,4,25,26,73,2,6,112Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,0,0,2,7,10,1,1,0,0,0,0,15,1,13,1,0,0,0,0,1,14,6,6,3,0,0,0,0,1,12,3,10,0,0,0,0,0,2,4,1,17,3,1,0,0,2,1,6,3,15,11,1,0,0,1,1,5,4,13,13,1,0,0,0,1,0,5,12,17,10,0,0,0,0,3,2,18,22,10,0,1,0,1,1,2,15,16,8,0,1,0,1,2,5,7,9,63,8,15,112Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,0,0,3,1,4,0,0,0,0,0,0,7,1,9,0,0,0,0,0,0,11,0,4,1,0,0,0,0,1,7,2,2,0,0,0,0,0,3,5,4,5,3,0,0,0,0,1,3,5,7,1,0,0,1,0,1,0,2,11,4,0,0,0,0,0,0,5,17,13,0,0,0,0,0,1,4,17,9,0,0,0,0,0,1,0,12,13,5,0,0,0,1,0,5,15,18,44,6,18,112Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,0,0,8,6,34,5,3,0,0,0,1,28,5,33,1,0,0,0,0,2,28,5,25,1,1,0,0,0,6,32,10,22,3,0,0,0,0,4,29,6,29,5,0,0,0,0,6,14,15,45,16,2,0,0,0,5,8,17,44,13,4,0,0,0,5,9,10,59,23,2,0,0,0,0,5,6,45,38,16,0,1,0,1,4,2,38,35,20,0,0,0,2,8,17,63,43,142,11,22,112Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,0,0,11,5,41,1,3,0,0,0,1,42,16,32,0,0,0,0,0,7,44,9,31,1,0,0,0,0,4,30,4,22,4,0,0,0,0,5,17,6,32,5,2,0,1,0,1,19,17,47,20,5,0,0,0,5,8,13,45,26,6,0,0,0,7,11,11,65,31,3,0,0,0,5,9,8,33,42,8,0,0,0,2,8,6,28,38,18,2,1,0,2,14,15,64,35,146,5,21,112Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,0,0,8,5,20,1,2,0,0,0,3,35,15,23,2,0,0,0,0,4,38,10,20,4,1,0,0,0,5,34,8,23,3,0,0,0,0,5,14,4,17,9,0,0,0,0,6,14,8,21,15,0,0,0,1,0,12,5,49,23,2,0,0,1,1,13,5,65,18,0,0,0,1,4,6,16,45,37,7,0,0,1,0,6,7,36,31,13,0,0,0,2,5,13,47,34,138,2,22,112Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,0,0,23,16,77,10,4,0,0,0,9,60,31,49,4,1,0,0,0,9,97,18,58,1,0,0,0,2,9,64,16,42,2,0,0,0,0,10,62,11,46,6,3,0,0,0,13,31,20,62,20,7,0,0,0,9,24,29,77,35,1,0,1,1,13,26,16,85,42,8,0,0,0,3,25,19,105,63,11,0,1,0,5,13,6,84,62,22,0,0,1,5,32,27,110,83,257,24,22,112Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,0,0,10,10,51,7,1,0,0,0,3,37,15,30,1,0,0,0,0,6,43,10,45,1,0,0,0,0,9,33,7,61,7,1,0,1,0,2,10,4,43,14,0,0,0,0,2,8,12,46,19,1,0,0,0,1,6,11,48,30,1,0,0,0,7,6,8,51,36,7,0,0,1,3,10,11,44,36,15,0,0,0,6,6,10,27,37,22,0,2,1,2,6,7,25,23,108,0,10,112Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,0,0,33,17,84,10,2,0,0,0,10,116,38,67,2,0,0,0,0,19,134,30,93,3,1,0,0,1,18,116,30,124,7,1,0,0,0,15,82,29,108,28,1,0,0,0,24,48,38,122,42,5,0,0,2,12,38,50,133,61,13,0,0,1,12,33,38,143,87,7,0,0,2,21,28,42,127,65,21,0,0,0,5,25,25,105,80,40,0,2,1,1,21,25,106,75,264,16,39,112Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,0,0,4,1,37,3,1,0,0,0,2,34,16,28,0,1,0,0,0,3,45,10,41,4,0,0,0,0,7,32,9,40,6,1,0,0,0,7,32,9,30,9,0,0,0,2,8,15,9,27,18,0,0,0,0,2,13,17,32,24,0,0,0,0,4,11,17,47,18,1,0,0,0,6,9,9,47,26,4,0,1,0,0,8,11,41,29,7,0,0,1,2,19,17,51,44,90,1,4,112Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,0,0,11,7,44,3,2,0,0,0,1,36,11,33,0,0,0,0,0,6,49,18,34,3,0,0,0,0,1,33,10,45,3,1,0,0,0,1,14,9,38,15,1,0,0,0,4,16,16,43,20,6,0,0,0,2,15,13,42,32,5,0,0,1,4,13,12,59,30,9,0,1,1,1,3,8,41,47,29,0,1,1,1,2,2,23,39,37,0,2,0,0,4,7,25,23,118,0,8,112Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,0,0,12,3,17,2,1,0,0,0,2,21,6,24,0,0,0,0,1,3,28,7,14,2,0,0,0,1,2,31,3,12,2,0,0,0,0,1,22,7,18,4,0,0,0,0,3,14,11,44,16,4,0,0,0,4,14,12,30,19,3,0,0,1,6,2,7,56,21,2,0,0,1,9,8,12,39,40,6,0,0,0,3,8,11,44,35,14,0,0,0,4,13,13,55,51,160,3,18,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,0,0,3,0,22,0,0,0,0,0,0,15,4,24,0,0,0,0,0,0,18,5,29,0,0,0,0,0,6,15,4,25,3,0,0,0,0,2,8,1,13,8,0,0,0,0,0,10,5,27,13,3,0,0,0,1,6,2,25,13,1,0,0,1,1,3,4,30,14,2,0,0,0,2,1,2,30,26,12,0,0,0,0,3,1,19,20,13,0,1,0,2,3,4,19,20,91,0,4,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,0,0,11,3,24,3,0,0,0,0,1,44,5,18,2,0,0,0,0,4,30,6,10,0,0,0,0,0,2,19,5,17,1,0,0,0,0,2,17,4,22,3,2,0,0,0,2,10,13,16,13,3,0,0,0,6,7,19,37,22,4,2,0,0,1,5,9,41,18,3,0,0,0,0,2,5,30,32,2,0,1,0,0,7,7,24,27,9,0,1,0,1,11,4,29,30,133,3,33,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,0,0,5,5,20,4,0,0,0,0,1,15,1,21,1,0,0,0,0,4,30,7,17,1,0,0,0,1,4,22,6,25,4,0,0,0,0,4,14,2,18,10,0,0,0,1,3,6,10,29,8,0,0,1,0,3,11,7,41,19,0,0,0,0,1,6,5,28,18,1,0,0,0,2,6,4,33,26,13,0,0,0,0,3,5,26,27,15,0,0,0,2,4,7,30,34,142,5,12,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,0,0,9,8,26,2,0,0,0,0,3,37,21,24,0,0,0,0,0,1,46,12,36,1,0,0,0,0,1,50,10,34,2,0,0,0,0,6,31,8,35,9,1,0,0,1,6,27,17,47,22,2,1,1,0,6,7,12,57,25,3,0,0,2,6,13,14,55,39,4,0,0,1,5,14,10,57,63,15,0,0,1,3,9,12,42,52,22,0,0,0,4,17,13,54,36,186,2,15,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,0,0,8,6,35,1,0,0,0,0,1,31,8,23,0,0,0,0,0,0,23,7,20,0,0,0,0,0,2,22,6,19,8,0,0,0,0,1,20,6,15,9,3,0,0,0,2,3,6,27,14,4,0,1,0,7,10,9,21,19,2,0,0,0,2,6,9,38,22,7,0,0,0,0,5,11,30,28,9,0,0,0,0,2,1,17,33,18,0,0,0,0,3,11,35,33,136,1,10,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,0,0,6,11,29,2,1,0,0,0,0,39,9,14,1,0,0,0,0,5,34,7,21,2,0,0,0,0,2,41,3,23,0,0,0,0,0,5,13,6,20,8,0,0,0,0,2,10,13,29,9,3,0,0,0,7,8,10,28,22,2,0,0,0,3,11,11,40,26,4,0,0,0,1,6,13,47,43,6,0,1,2,2,3,9,31,43,11,0,2,1,0,11,14,53,41,139,4,13,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,0,0,3,9,35,4,1,0,0,0,2,32,14,21,2,0,0,0,0,3,25,4,16,0,0,0,0,0,8,30,5,16,2,0,0,0,0,6,19,4,22,6,0,0,0,0,10,16,14,42,8,2,0,0,0,5,10,3,33,5,5,0,0,0,5,8,9,51,22,1,0,0,1,6,10,11,42,38,6,0,0,0,1,2,14,31,38,16,0,0,0,3,16,15,44,25,156,0,29,112Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,0,0,7,8,35,4,0,0,0,0,0,29,12,30,1,0,0,0,0,6,40,8,23,2,0,0,0,1,2,31,4,32,3,0,0,0,0,0,19,2,25,4,0,0,0,1,1,11,10,43,7,7,0,0,0,0,12,12,40,23,6,0,0,0,4,10,13,56,31,7,0,0,0,1,4,4,40,29,8,0,1,0,2,5,9,35,37,13,0,1,0,1,8,8,41,36,172,0,16,112Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,0,0,3,5,12,0,0,0,0,0,0,18,7,15,0,0,0,0,0,4,25,2,19,0,1,0,0,0,2,23,1,12,4,0,0,0,0,0,11,7,16,4,0,0,0,0,3,11,5,23,7,0,0,0,0,4,5,12,33,6,1,0,0,0,1,2,8,33,12,1,0,0,0,2,3,5,29,22,4,0,0,0,1,3,3,27,26,6,0,0,0,0,1,5,20,39,108,0,9,112Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,0,0,1,2,3,1,0,0,0,0,0,7,2,5,1,0,0,0,0,0,14,1,4,0,0,0,0,0,0,11,0,6,1,0,0,0,0,0,5,4,9,1,0,0,0,0,1,4,4,13,3,1,0,0,0,0,1,2,10,9,0,0,1,0,0,4,3,7,5,2,0,0,0,0,1,0,14,10,2,0,0,0,0,0,1,9,21,6,0,1,0,0,2,0,18,22,61,0,7,112Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,0,0,6,9,16,2,0,0,0,0,0,26,6,14,0,0,0,0,0,1,28,5,16,2,0,0,0,0,3,29,5,10,1,0,0,0,0,2,17,3,14,5,0,0,0,1,5,15,14,23,11,1,0,0,1,5,8,7,23,8,1,0,0,0,0,11,10,24,23,3,0,0,0,2,8,2,31,20,3,0,1,1,2,1,3,16,34,10,0,1,0,1,9,11,44,43,131,1,8,112Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,0,0,20,18,46,4,1,0,0,0,4,76,23,25,0,0,0,0,1,16,81,13,34,0,0,0,0,0,9,98,13,33,2,2,0,0,0,21,52,8,35,6,1,0,0,2,10,47,30,49,13,2,0,0,0,13,37,28,61,18,5,0,0,0,8,25,29,80,23,5,0,0,1,3,8,23,69,37,5,1,0,0,1,14,25,81,47,17,0,0,0,3,21,25,109,100,206,6,19,112Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,0,0,1,2,5,0,0,0,0,0,0,10,1,4,1,0,0,0,0,0,10,1,5,0,0,0,0,0,1,9,1,3,0,0,0,0,0,1,11,1,5,0,0,0,0,0,0,7,3,7,5,0,0,0,0,1,3,5,10,2,0,0,0,0,0,1,0,24,7,0,0,0,0,0,2,3,20,10,0,0,0,0,2,0,1,18,13,2,0,0,1,0,2,3,18,19,54,2,5,112Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,0,0,3,4,17,1,0,0,0,0,1,29,11,11,1,0,0,0,0,2,31,6,16,1,0,0,0,0,3,34,6,13,2,1,0,0,0,3,17,1,22,8,1,0,0,2,2,5,6,29,8,2,0,0,0,5,2,8,34,30,3,0,0,0,2,5,10,55,14,3,0,1,0,1,3,6,32,19,3,0,0,0,2,3,4,29,26,9,0,0,0,0,2,7,30,33,149,0,13,112Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,0,0,5,0,5,1,0,0,0,0,0,7,3,8,0,0,0,0,0,0,9,2,8,0,0,0,0,0,1,10,1,4,0,0,0,0,0,1,7,2,7,0,0,1,0,0,1,4,5,9,1,1,0,0,0,0,2,5,14,2,1,0,1,0,1,3,2,13,4,1,0,0,0,0,1,1,17,10,2,0,1,0,0,0,3,17,13,3,0,1,0,0,1,0,8,18,54,1,9,112Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,0,0,2,3,9,1,0,0,0,0,0,8,0,15,0,0,0,0,0,3,14,2,14,3,0,0,0,0,1,5,0,7,0,0,0,0,0,3,3,1,7,0,0,0,0,0,2,3,3,21,1,0,0,0,0,0,0,1,20,10,2,0,0,0,1,0,2,20,13,2,0,0,0,0,1,4,13,9,5,0,0,0,1,2,3,14,14,14,0,1,0,1,2,1,12,16,54,2,9,112Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,0,0,2,3,7,1,1,0,0,0,0,6,3,19,1,0,0,0,0,1,9,4,18,1,0,0,0,0,0,7,2,20,3,0,0,0,0,1,5,1,17,2,1,0,0,0,5,6,2,20,3,4,0,0,0,0,0,2,19,14,4,0,0,0,1,4,5,10,18,3,0,0,0,1,0,4,12,16,10,0,1,0,0,1,1,8,10,11,0,0,0,0,2,2,6,10,81,0,12,112Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,0,0,5,6,29,1,0,0,0,0,2,21,11,17,1,0,0,0,0,3,34,8,32,2,0,0,0,0,3,27,4,21,11,0,0,0,0,3,18,6,42,5,2,0,0,0,1,20,11,75,33,6,0,0,0,2,10,18,63,54,5,0,0,0,2,6,14,62,57,5,0,2,1,0,4,9,55,65,26,0,2,0,1,4,7,36,63,44,1,0,0,1,6,4,40,53,279,2,14,112Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,0,0,6,5,25,5,1,0,0,0,1,29,8,26,1,0,0,0,0,2,36,4,22,3,0,0,0,0,1,23,5,23,8,0,0,0,1,2,14,3,34,10,4,0,0,0,3,11,7,43,24,1,0,0,0,2,5,5,36,34,8,0,0,1,2,7,8,53,30,22,0,2,0,1,4,6,34,33,29,1,1,0,1,5,4,13,41,51,0,1,0,1,3,6,20,46,223,1,8,112Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,0,0,6,5,18,0,0,0,0,0,2,23,5,14,0,2,0,0,0,3,36,9,19,1,0,0,0,0,2,31,5,14,1,0,0,0,0,5,16,4,15,7,0,0,0,0,3,17,16,45,11,0,0,0,0,0,7,10,45,34,0,0,0,1,1,4,18,63,23,3,0,0,1,5,5,10,47,38,5,0,0,0,1,4,6,25,30,8,0,0,0,0,10,5,32,69,135,0,8,112Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,0,0,2,1,7,2,0,0,0,0,0,4,1,8,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,9,2,0,0,0,0,0,6,0,11,4,0,0,0,0,0,1,5,10,8,2,0,0,0,1,2,1,3,3,1,0,0,0,1,1,2,13,13,3,0,0,0,0,1,2,5,10,3,0,0,0,0,0,2,8,10,44,3,3,112Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,0,0,2,1,16,2,0,0,0,0,1,6,2,5,0,0,0,0,0,1,13,4,4,0,0,0,0,0,2,19,2,7,0,0,0,0,0,3,9,0,8,2,0,0,0,0,1,2,3,15,3,1,0,0,0,1,5,3,19,6,1,0,0,1,2,8,9,22,12,1,0,0,0,0,5,9,25,16,1,0,1,0,1,4,2,21,25,4,0,0,0,3,8,5,13,26,110,0,6,112Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,0,0,11,2,31,3,0,0,0,0,0,21,2,11,1,0,0,0,0,4,21,6,20,1,0,0,0,0,3,21,6,9,0,0,0,0,1,6,11,1,11,3,0,0,0,1,3,13,5,21,11,2,0,0,1,5,14,14,38,25,3,0,0,0,6,11,9,46,24,2,0,0,0,7,12,5,28,33,5,0,0,2,3,4,7,25,35,16,0,1,2,3,7,8,37,33,197,0,13,112Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,0,0,13,5,65,7,1,0,0,0,3,55,9,43,2,0,0,0,0,3,69,9,32,1,0,0,0,0,4,54,4,43,2,0,0,0,0,9,46,13,52,12,1,0,0,1,9,37,22,86,33,2,0,0,1,16,29,26,74,41,2,0,0,1,8,17,26,73,50,4,0,0,1,4,13,21,74,67,14,0,1,3,4,12,15,65,91,17,1,1,1,6,24,14,73,113,329,3,18,112Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,0,0,4,3,5,0,0,0,0,0,2,7,4,18,0,0,0,0,0,1,15,5,17,1,0,0,0,0,1,6,2,11,0,0,0,0,0,1,4,3,8,2,1,0,0,0,0,4,1,15,8,2,0,0,0,1,3,0,10,27,3,0,0,0,0,6,5,22,31,0,0,0,0,1,2,3,14,32,8,0,0,0,1,1,1,19,21,13,0,0,0,2,10,2,7,21,148,0,1,112Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,0,0,9,3,29,2,1,0,0,0,0,17,6,21,1,0,0,0,1,1,16,4,34,3,0,0,0,0,0,18,4,15,1,1,0,0,0,2,17,11,16,6,0,0,0,1,2,10,9,42,18,2,0,0,1,5,11,12,36,41,4,0,0,0,6,9,8,34,30,13,0,0,0,3,2,8,32,63,30,0,0,1,1,4,6,25,34,46,0,1,0,0,15,7,25,45,253,2,6,112Y
