COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,M_F_RAT,P_H_CNT,P_DEN,DEPENDENCY_RAT,A0A14_A15A65_RAT,A65UP_A15A64_RAT,A65_A0A14_RAT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,109.23,2.36,72.02,45.61128519,10.03134795,35.57993725,354.6874945,112Y03M
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,100.18,2.36,128.17,42.72844267,8.622908612,34.10553406,395.5223822,112Y03M
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,118.85,2.39,208.6,48.56396861,10.83550912,37.72845948,348.1927669,112Y03M
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,111.59,2.4,145.01,47.88391772,13.54292622,34.34099149,253.5714263,112Y03M
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,108.61,2.82,338.67,50.1999999,14.79999997,35.39999993,239.189186,112Y03M
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,113.94,2.49,40.04,59.00900874,13.9639639,45.04504484,322.5806348,112Y03M
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,100.23,2.63,496.11,54.18118457,12.54355399,41.63763059,331.9444398,112Y03M
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,89.37,2.55,1286.01,50.2040816,17.07482992,33.12925168,194.0239036,112Y03M
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,119.14,2.28,40.5,55.02183382,11.35371174,43.66812208,384.6153698,112Y03M
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,117.06,2.43,89.04,48.63999992,12.31999998,36.31999994,294.805191,112Y03M
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,105.92,2.43,75.48,56.7567565,14.41441435,42.34234215,293.7499908,112Y03M
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,121.93,2.53,23.68,43.59861577,11.41868508,32.17993068,281.8181733,112Y03M
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,116.89,2.48,32.71,46.10778429,13.17365266,32.93413164,249.9999943,112Y03M
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,163.83,1.95,28.18,43.67201422,7.754010688,35.91800353,463.2183855,112Y03M
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,109.14,2.43,20.67,45.75471693,10.49528301,35.25943392,335.9550524,112Y03M
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,120.37,2.37,101.98,44.92557504,9.878213789,35.04736125,354.7945157,112Y03M
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,127.43,2.06,9.19,47.70114915,9.195402246,38.50574691,418.7499738,112Y03M
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,106.15,2.04,49.43,57.64705865,8.52941174,49.11764691,575.8620491,112Y03M
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,109.48,2.01,48.68,55.58958644,9.188361395,46.40122504,504.9999916,112Y03M
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,109.29,2.33,78.54,48.44961237,12.14470283,36.30490954,298.9361686,112Y03M
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,124.54,2.19,20.25,57.17948703,7.948717928,49.2307691,619.3548187,112Y03M
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,138.64,2.32,34.99,56.16264288,10.92757305,45.23506983,413.9534836,112Y03M
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,156.05,2.44,26.45,41.68734481,8.933002459,32.75434235,366.6666565,112Y03M
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,113.83,2.45,224.24,45.36784738,10.42234332,34.94550406,335.2941155,112Y03M
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,121.15,2.34,51.77,52.57048084,8.955223866,43.61525698,487.037028,112Y03M
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,137.09,2.17,33.7,51.77478574,8.812729487,42.96205625,487.4999932,112Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,115.51,2.56,113.22,36.28571425,9.238095229,27.04761902,292.7835021,112Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,118.25,2.3,137.61,39.14988806,7.606263965,31.54362409,414.7058702,112Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,120.7,1.91,72.36,51.93236702,5.797101435,46.13526559,795.8333002,112Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,142.97,1.97,62.59,46.6981131,10.84905658,35.84905652,330.4347754,112Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,104.4,2.13,437.71,42.87045662,11.18359738,31.68685924,283.333331,112Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,116.09,2.2,186.96,49.32835817,13.50746268,35.8208955,265.1933687,112Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,116.14,2.32,93.86,48.26446273,13.8842975,34.38016523,247.6190447,112Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,105.57,2.28,90.61,36.57534244,14.93150684,21.6438356,144.9541278,112Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,105.23,2.13,46.48,36.54618469,11.78045514,24.76572955,210.2272703,112Y03M
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,118.04,2.24,42.86,36.67205164,12.11631662,24.55573502,202.666664,112Y03M
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,117.04,2.37,66.27,35.30042915,15.5579399,19.74248925,126.8965508,112Y03M
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,103.78,2.34,212.3,42.98331694,17.5662414,25.41707554,144.6927366,112Y03M
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,101.82,2.17,162.06,42.05330697,10.76011845,31.29318852,290.8256854,112Y03M
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,110,2.18,70.42,40.32258055,12.67281103,27.64976952,218.1818142,112Y03M
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,123.75,3.3,130.48,28.6343612,12.22466959,16.40969161,134.234233,112Y03M
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,111.72,3.37,912.76,29.39936772,12.64488934,16.75447838,132.4999989,112Y03M
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,113.85,3.69,484.21,26.33663365,9.966996693,16.36963695,164.2384095,112Y03M
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,104.48,3.82,31.29,39.38953483,25.87209299,13.51744184,52.24719072,112Y03M
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,104.4,3.53,1.69,35.98326345,20.920502,15.06276144,71.99999856,112Y03M
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,97.71,4.17,0.92,36.75889314,21.34387343,15.4150197,72.22222088,112Y03M
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,112.12,3.82,43.26,32.99319724,18.70748297,14.28571427,76.3636359,112Y03M
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,123.89,3.93,7.83,41.4035087,27.89473679,13.50877191,48.42767265,112Y03M
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,120.86,3.81,3.72,30.0847457,18.85593216,11.22881354,59.55056113,112Y03M
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,112.61,3.25,49.06,33.45323735,19.96402874,13.48920861,67.56756696,112Y03M
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,112.37,3.21,11.09,31.66666656,20.6666666,10.99999996,53.22580559,112Y03M
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,111.34,3.4,1.53,38.18681308,20.32967027,17.85714281,87.83783665,112Y03M
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,113.11,3.27,26.67,35.46511621,19.18604647,16.27906974,84.84848399,112Y03M
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,108.96,3.42,16.69,33.3333333,20.84656082,12.48677247,59.89847685,112Y03M
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,101.78,3.22,123.92,36.67334662,23.04609214,13.62725448,59.13043427,112Y03M
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,92.72,3.18,3528.12,31.43382347,16.17647056,15.25735291,94.31818075,112Y03M
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,102.78,3.09,8.23,35.36693189,19.89389919,15.4730327,77.77777743,112Y03M
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,113.48,2.68,2674.53,37.68115928,16.30434777,21.37681152,131.1111082,112Y03M
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,96.94,2.97,1.97,34.96503484,18.18181812,16.78321672,92.30769053,112Y03M
10014,臺東縣,10014150,達仁鄉,10014150-001,台坂村,117.03,2.46,32.91,37.18199601,16.0469667,21.13502931,131.7073155,112Y03M
10014,臺東縣,10014150,達仁鄉,10014150-002,土坂村,123.21,2.74,11.26,29.70168608,13.48897534,16.21271074,120.1923065,112Y03M
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,124.86,2.51,3.28,33.00653584,10.78431369,22.22222215,206.0605998,112Y03M
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,121.2,2.04,11.45,39.11111102,14.66666663,24.44444439,166.6666641,112Y03M
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,116.48,2.02,27.34,35.86206884,9.310344795,26.55172405,285.1851746,112Y03M
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,101.79,2.46,19.24,20.64056932,9.608540891,11.03202843,114.8148106,112Y03M
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,97.68,2.88,90.43,31.73311633,19.93490641,11.79820992,59.18367323,112Y03M
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,95.45,2.77,101.41,29.31506845,17.26027395,12.0547945,69.84126929,112Y03M
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,106.63,2.46,127.58,27.14404661,14.65445461,12.489592,85.22727224,112Y03M
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,98.98,2.69,145.24,30.23255811,19.158361,11.07419711,57.80346787,112Y03M
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,114.15,2.37,162.8,40.49217,10.73825503,29.75391497,277.0833319,112Y06M
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,99.02,2.04,881.85,25.96053997,7.42471443,18.53582554,249.6503479,112Y06M
10014,臺東縣,10014010,臺東市,10014010-004,南王里,104.28,2.56,825.73,34.6105263,11.32631578,23.28421052,205.5762074,112Y06M
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,94.46,2.43,2141.23,31.32628152,8.50284784,22.82343368,268.4210513,112Y06M
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,107,2.68,628.84,38.22060824,12.66454834,25.55605991,201.792114,112Y06M
10014,臺東縣,10014010,臺東市,10014010-007,新生里,96.24,2.4,7032.98,38.83564074,14.41249556,24.42314518,169.4581277,112Y06M
10014,臺東縣,10014010,臺東市,10014010-008,民生里,87.66,2.28,11945.68,47.8645066,12.51840942,35.34609718,282.3529401,112Y06M
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,103.07,2.43,779.26,46.40883974,16.2062615,30.20257824,186.3636353,112Y06M
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,90.05,2.94,9202.18,72.39130431,45.21739128,27.17391303,60.09615377,112Y06M
10014,臺東縣,10014010,臺東市,10014010-011,中心里,96.66,2.86,12089.71,65.47314575,36.48763852,28.98550723,79.43925224,112Y06M
10014,臺東縣,10014010,臺東市,10014010-012,自強里,93.27,2.93,11159.16,64.64109378,42.00531711,22.63577667,53.88788422,112Y06M
10014,臺東縣,10014010,臺東市,10014010-013,民族里,91.36,3.01,9341.36,88.88289256,56.988667,31.89422556,55.96590904,112Y06M
10014,臺東縣,10014010,臺東市,10014010-015,中華里,99.38,2.46,2110.37,44.0134907,13.99662731,30.01686339,214.4578305,112Y06M
10014,臺東縣,10014010,臺東市,10014010-017,建國里,105.15,2.39,967.95,46.25550657,12.70190895,33.55359763,264.1618482,112Y06M
10014,臺東縣,10014010,臺東市,10014010-020,中正里,99.19,2.2,7970.8,50.13605439,8.163265301,41.97278909,514.1666624,112Y06M
10014,臺東縣,10014010,臺東市,10014010-022,成功里,96.67,2.27,3983.1,43.30326159,13.11589173,30.18736986,230.1587289,112Y06M
10014,臺東縣,10014010,臺東市,10014010-023,文化里,121.17,2.42,7069.2,70.28023594,40.8554572,29.42477874,72.02166052,112Y06M
10014,臺東縣,10014010,臺東市,10014010-024,中山里,91.53,2.52,11225.74,70.46153841,32.69230767,37.76923074,115.5294115,112Y06M
10014,臺東縣,10014010,臺東市,10014010-029,新園里,110,2.41,513.2,35.14099781,12.87057121,22.27042659,173.0337069,112Y06M
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,91.76,2.41,615.25,34.29454169,12.40988671,21.88465498,176.348547,112Y06M
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,104.99,2.38,1172.3,31.62550681,11.31588647,20.30962034,179.4788268,112Y06M
10014,臺東縣,10014010,臺東市,10014010-032,光明里,82.71,2.44,3609.93,40.13781221,22.86821704,17.26959517,75.51789063,112Y06M
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,104.97,2.95,781.36,45.97780857,21.01248265,24.96532592,118.8118808,112Y06M
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,103.22,2.89,1016.76,40.50578652,20.53150449,19.97428203,97.28601232,112Y06M
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,108.48,2.55,164.05,41.28919857,20.99303134,20.29616723,96.68049752,112Y06M
10014,臺東縣,10014010,臺東市,10014010-036,東海里,87.39,2.58,5671.05,59.61055273,31.46984923,28.1407035,89.42115751,112Y06M
10014,臺東縣,10014010,臺東市,10014010-037,新興里,99.37,2.33,1272.5,49.71482885,17.30038021,32.41444864,187.3626363,112Y06M
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,94.42,2.43,9644.66,37.41120756,13.6148382,23.79636937,174.7826082,112Y06M
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,100.05,2.65,2127.38,36.47994466,13.38174273,23.09820193,172.6098187,112Y06M
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,103.91,2.75,739.57,35.44698543,12.1101871,23.33679832,192.7038618,112Y06M
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,118.08,2.79,192.29,44.42169903,15.86489251,28.55680652,179.9999988,112Y06M
10014,臺東縣,10014010,臺東市,10014010-042,建和里,105.33,2.57,292.18,45.83333329,16.09848483,29.73484846,184.7058813,112Y06M
10014,臺東縣,10014010,臺東市,10014010-043,建興里,95.14,2.47,496.85,36.87374746,7.815631255,29.0581162,371.794867,112Y06M
10014,臺東縣,10014010,臺東市,10014010-045,知本里,103.63,2.45,427.01,39.34160818,12.03453858,27.3070696,226.9058286,112Y06M
10014,臺東縣,10014010,臺東市,10014010-046,建農里,105.61,2.55,133.29,32.89170505,11.1751152,21.71658985,194.3298959,112Y06M
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,90.74,2.33,5324.94,40.02413514,12.75140788,27.27272726,213.8801255,112Y06M
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,88.13,2.31,9762.74,32.06362493,10.75763918,21.30598576,198.0544739,112Y06M
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,95.21,2.5,3884.08,32.11452224,12.28009658,19.83442566,161.5168535,112Y06M
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,130.38,1.98,33.07,55.18134701,6.217616564,48.96373044,787.4999672,112Y06M
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,97.96,2.14,24.34,47.94520541,9.43683408,38.50837133,408.0645095,112Y06M
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,123.24,2.32,43.93,44.39959632,11.09989908,33.29969724,299.9999973,112Y06M
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,105.23,2.59,272.39,41.31386859,11.14355231,30.17031629,270.7423569,112Y06M
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,103.12,2.76,5732.19,48.85813145,17.30103805,31.5570934,182.3999993,112Y06M
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,106.46,2.58,288.64,44.76423757,14.51316594,30.25107163,208.4388177,112Y06M
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,127.33,2.11,58.95,52.00803202,8.433734923,43.5742971,516.6666544,112Y06M
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,119.07,2.38,82.19,45.39325839,9.43820224,35.95505615,380.9523779,112Y06M
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,110.29,2.56,121.53,45.40367702,10.39168664,35.01199038,336.9230743,112Y06M
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,97.1,2.62,686.93,50.69930064,19.11421909,31.58508155,165.2439014,112Y06M
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,110.76,2.5,130.13,48.8822652,19.67213112,29.21013408,148.4848474,112Y06M
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,98.18,2.59,5569.23,59.34065923,18.86446883,40.4761904,214.5631047,112Y06M
10014,臺東縣,10014030,關山鎮,10014030-005,里壠里,96,2.52,353.66,51.92953016,17.61744965,34.31208051,194.7619038,112Y06M
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,125.58,2.61,28.69,48.09160293,12.21374043,35.8778625,293.7499939,112Y06M
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,125.78,2.35,70.98,41.16504846,9.708737845,31.45631062,323.9999935,112Y06M
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,123.01,2.46,55.47,41.37931024,15.64986733,25.7294429,164.4067769,112Y06M
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,118.92,2.31,35.38,55.27156532,10.86261977,44.40894555,408.8235174,112Y06M
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,111.25,2.12,70.33,40.83333322,10.55555553,30.27777769,286.8420977,112Y06M
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,129.86,2.12,18.05,57.61904734,6.666666635,50.95238071,764.2856597,112Y06M
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,117.34,2.4,56.84,48.2676224,11.1111111,37.15651131,334.4085986,112Y06M
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,107.09,2.59,133.52,42.82677998,11.58342188,31.2433581,269.7247682,112Y06M
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,120.55,2.25,89.16,42.16560504,8.789808906,33.37579614,379.7101394,112Y06M
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,108,2.5,164.76,42.09288651,9.523809518,32.56907699,341.9753065,112Y06M
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,99.7,2.55,49.38,34.39363814,16.00397613,18.38966201,114.9068316,112Y06M
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,103.6,2.46,565.55,32.7947117,12.74329783,20.05141387,157.3487027,112Y06M
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,104,2.58,27.04,42.61744962,17.33780759,25.27964203,145.8064507,112Y06M
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,110.49,2.64,15.15,31.0916179,14.03508771,17.0565302,121.5277769,112Y06M
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,116.01,2.04,7.84,55.49597848,12.1983914,43.29758707,354.945051,112Y06M
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,108.21,2.72,38.32,37.55020073,8.433734923,29.1164658,345.238087,112Y06M
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,114.88,2.39,144.36,45.74132485,7.255520493,38.48580436,530.4347711,112Y06M
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,102.65,2.45,62.89,52.49169426,13.45514948,39.03654479,290.1234532,112Y06M
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,116.5,2.43,111.65,40.599455,10.89918255,29.70027245,272.4999977,112Y06M
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,108.54,2.38,71.94,44.54828653,9.657320857,34.89096568,361.2903168,112Y06M
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,100.91,2.35,127.24,42.61658026,7.901554394,34.71502586,439.3442551,112Y06M
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,117.9,2.36,205.3,48.54111399,10.61007956,37.93103443,357.4999955,112Y06M
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,110.05,2.4,143.7,47.98534793,13.30891329,34.67643463,260.5504563,112Y06M
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,108.66,2.81,336.86,49.6993987,14.02805608,35.67134261,254.2857107,112Y06M
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,113.77,2.48,40.5,60.08968583,13.90134523,46.1883406,332.2580538,112Y06M
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,100.46,2.62,493.3,56.862745,13.36898393,43.49376106,325.333329,112Y06M
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,89.35,2.53,1273.78,49.07975457,16.35991819,32.71983638,199.9999992,112Y06M
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,115.76,2.3,40.61,56.82819358,12.33480171,44.49339187,360.7142728,112Y06M
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,116.63,2.42,88.66,49.91896264,12.47974066,37.43922198,299.9999961,112Y06M
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,107.78,2.41,75.27,56.30630605,14.8648648,41.44144125,278.7878703,112Y06M
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,123.24,2.52,23.56,44.40559425,11.5384615,32.86713275,284.8484762,112Y06M
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,115.04,2.47,32.58,46.38554203,12.95180719,33.43373484,258.1395289,112Y06M
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,159.64,1.97,27.77,43.67088604,7.685352615,35.98553342,468.2352886,112Y06M
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,108.66,2.41,20.55,45.61611369,10.18957345,35.42654024,347.6744146,112Y06M
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,119.67,2.37,101.03,44.94535513,9.699453539,35.24590159,363.3802766,112Y06M
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,130.28,2.01,8.98,49.40476161,8.928571375,40.47619024,453.3333031,112Y06M
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,103.82,2.05,49.24,58.92857125,8.928571402,49.99999985,559.9999813,112Y06M
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,108.44,2.02,48.54,55.36809807,9.049079741,46.31901833,511.8643981,112Y06M
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,109.42,2.32,78.23,48.34737521,11.66558651,36.6817887,314.4444427,112Y06M
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,124.54,2.17,19.95,57.29166652,7.031249982,50.26041654,714.8147883,112Y06M
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,138.46,2.32,35.31,55.58343782,11.16687577,44.41656205,397.7528045,112Y06M
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,153.33,2.47,26.41,42.1446383,9.476309203,32.6683291,344.736833,112Y06M
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,112.78,2.43,222.24,44.46721308,9.631147534,34.83606555,361.7021251,112Y06M
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,120.72,2.35,51.54,53.17725744,9.364548479,43.81270896,467.8571345,112Y06M
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,137.24,2.16,33.59,52.02952023,8.85608855,43.17343168,487.4999932,112Y06M
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,114.41,2.55,112.98,36.91275164,9.204218591,27.70853305,301.0416635,112Y06M
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,117.89,2.33,137.39,41.45785868,8.200455562,33.25740311,405.5555443,112Y06M
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,123.38,1.91,71.44,52.95566489,6.157635453,46.79802944,759.9999696,112Y06M
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,143.41,1.97,63.2,47.76470577,11.76470585,35.99999992,305.9999939,112Y06M
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,104.59,2.11,432.29,43.100189,11.05860112,32.04158787,289.7435873,112Y06M
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,115.25,2.21,187.24,49.77578472,13.60239162,36.1733931,265.9340645,112Y06M
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,114.59,2.31,93.86,47.53289466,13.98026313,33.55263152,239.9999972,112Y06M
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,104.91,2.29,91.06,37.35435227,15.55860177,21.7957505,140.0881051,112Y06M
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,106.25,2.13,46.62,37.49999995,12.09677418,25.40322577,209.9999977,112Y06M
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,118.49,2.23,42.51,37.31587555,11.7839607,25.53191485,216.6666637,112Y06M
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,117.84,2.38,66.75,35.68376065,15.8119658,19.87179485,125.6756748,112Y06M
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,104.51,2.32,211.28,43.56435639,17.62376236,25.94059403,147.1910104,112Y06M
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,103.41,2.17,161.05,42.71457082,11.0778443,31.63672652,285.585583,112Y06M
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,109.97,2.18,70.66,40.45977002,12.87356319,27.58620683,214.2857105,112Y06M
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,121.34,3.32,133.27,27.86709536,11.78992496,16.0771704,136.3636351,112Y06M
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,111.99,3.44,932.83,29.11522631,12.65432097,16.46090533,130.0812998,112Y06M
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,114.16,3.67,482.19,25.97488432,9.583608718,16.3912756,171.0344816,112Y06M
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,104.93,3.81,31.22,38.89695205,25.54426702,13.35268503,52.27272698,112Y06M
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,105.66,3.52,1.7,35.68464715,20.74688788,14.93775927,71.99999856,112Y06M
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,94.89,4.18,0.91,35.57312239,20.5533596,15.01976279,73.07692167,112Y06M
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,112.96,3.81,43.04,33.52402742,18.87871851,14.64530891,77.57575711,112Y06M
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,124.17,3.94,7.84,41.82776794,27.76801401,14.05975393,50.63291107,112Y06M
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,119.93,3.86,3.75,30.93220332,19.49152538,11.44067794,58.69565154,112Y06M
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,108.66,3.28,49.39,33.87096768,20.07168455,13.79928313,68.74999939,112Y06M
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,108.85,3.26,11.26,34.56375827,22.81879187,11.7449664,51.47058748,112Y06M
