COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,BORN_CNT,BORN_M_CNT,BORN_F_CNT,MARRY_B_CNT,CLAIM_B_CNT,NO_CLAIM_B_CNT,ABANDONED_B_CNT,TAIWAN_B_CNT,NON_TAIWAN_B_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,出生數,出生登記男嬰人口數,出生登記女嬰人口數,婚生人數,非婚生已認領人數,非婚生未認領人數,棄嬰或無依兒童人數,本國籍生母之嬰兒出生數,非本國籍生母之嬰兒出生數,資料時間
10014,臺東縣,10014010,臺東市,10014010-042,建和里,9,6,3,9,0,0,0,9,0,111Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,13,5,8,11,2,0,0,9,4,111Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,19,13,6,18,1,0,0,19,0,111Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,20,5,15,15,3,2,0,20,0,111Y
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,20,12,8,19,0,1,0,19,1,111Y
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,23,12,11,23,0,0,0,21,2,111Y
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,23,13,10,21,0,2,0,21,2,111Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,3,1,2,3,0,0,0,3,0,111Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,3,0,3,3,0,0,0,3,0,111Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,3,2,1,2,0,1,0,3,0,111Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,17,11,6,15,1,1,0,17,0,111Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,11,5,6,10,0,1,0,10,1,111Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,12,8,4,12,0,0,0,11,1,111Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,2,1,1,2,0,0,0,2,0,111Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,8,4,4,8,0,0,0,8,0,111Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,9,5,4,8,0,1,0,9,0,111Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,7,3,4,6,0,1,0,7,0,111Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,8,6,2,8,0,0,0,6,2,111Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,5,2,3,5,0,0,0,5,0,111Y
10014,臺東縣,10014030,關山鎮,10014030-005,里?里,10,4,6,9,1,0,0,10,0,111Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,4,1,3,4,0,0,0,4,0,111Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,4,2,2,4,0,0,0,3,1,111Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,3,3,0,3,0,0,0,3,0,111Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,1,1,0,1,0,0,0,1,0,111Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,2,2,0,2,0,0,0,2,0,111Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,4,3,1,4,0,0,0,4,0,111Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,10,6,4,9,1,0,0,9,1,111Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,9,4,5,6,0,3,0,8,1,111Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,1,1,0,1,0,0,0,1,0,111Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,13,9,4,12,1,0,0,13,0,111Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,15,6,9,14,0,1,0,15,0,111Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,30,17,13,24,1,5,0,30,0,111Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,5,2,3,5,0,0,0,5,0,111Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,11,6,5,11,0,0,0,11,0,111Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,4,2,2,4,0,0,0,4,0,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,3,0,3,3,0,0,0,3,0,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,5,2,3,4,1,0,0,4,1,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,7,3,4,5,1,1,0,7,0,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,4,0,4,2,1,1,0,3,1,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,5,4,1,3,1,1,0,5,0,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,7,3,4,6,0,1,0,7,0,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,2,2,0,2,0,0,0,2,0,111Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,11,6,5,11,0,0,0,11,0,111Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,10,6,4,8,1,1,0,10,0,111Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,1,0,1,1,0,0,0,1,0,111Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,7,5,2,7,0,0,0,7,0,111Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,21,12,9,21,0,0,0,21,0,111Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,2,1,1,2,0,0,0,2,0,111Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,11,3,8,10,0,1,0,11,0,111Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,1,1,0,1,0,0,0,1,0,111Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,5,0,5,5,0,0,0,5,0,111Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,4,3,1,4,0,0,0,4,0,111Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,5,2,3,5,0,0,0,5,0,111Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,10,6,4,8,0,2,0,9,1,111Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,3,1,2,3,0,0,0,3,0,111Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,0,0,0,0,0,0,0,0,0,111Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,2,2,0,2,0,0,0,2,0,111Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,4,2,2,4,0,0,0,4,0,111Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,8,3,5,8,0,0,0,8,0,111Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,3,2,1,3,0,0,0,3,0,111Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,6,5,1,5,1,0,0,6,0,111Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,0,0,0,0,0,0,0,0,0,111Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,6,3,3,6,0,0,0,6,0,111Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,3,1,2,3,0,0,0,3,0,111Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,4,2,2,4,0,0,0,3,1,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,9,4,5,8,1,0,0,7,2,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,3,1,2,3,0,0,0,3,0,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,1,0,1,1,0,0,0,1,0,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,6,3,3,4,2,0,0,6,0,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,6,3,3,6,0,0,0,6,0,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,10,7,3,10,0,0,0,8,2,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,6,2,4,4,1,1,0,6,0,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,16,7,9,16,0,0,0,14,2,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,5,2,3,4,0,1,0,5,0,111Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,4,3,1,3,0,1,0,4,0,111Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,11,5,6,7,0,4,0,11,0,111Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,13,10,3,11,0,2,0,13,0,111Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,5,2,3,4,1,0,0,4,1,111Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,2,2,0,0,2,0,0,0,2,111Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,3,1,2,3,0,0,0,3,0,111Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,16,10,6,14,0,2,0,16,0,111Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,10,4,6,10,0,0,0,10,0,111Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,18,10,8,16,0,2,0,18,0,111Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,1,0,1,1,0,0,0,1,0,111Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,4,3,1,4,0,0,0,4,0,111Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,8,4,4,8,0,0,0,8,0,111Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,18,10,8,17,0,1,0,18,0,111Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,2,0,2,1,0,1,0,2,0,111Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,9,6,3,9,0,0,0,8,1,111Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,3,0,3,3,0,0,0,3,0,111Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,6,2,4,6,0,0,0,6,0,111Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,8,2,6,8,0,0,0,8,0,111Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,21,11,10,19,0,2,0,20,1,111Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,8,4,4,7,0,1,0,8,0,111Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,9,1,8,9,0,0,0,9,0,111Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,21,8,13,16,2,3,0,21,0,111Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,1,0,1,1,0,0,0,1,0,111Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,0,0,0,0,0,0,0,0,0,111Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台?村,4,2,2,4,0,0,0,4,0,111Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土?村,13,6,7,10,0,3,0,13,0,111Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,3,3,0,2,0,1,0,3,0,111Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,7,2,5,7,0,0,0,7,0,111Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,3,2,1,3,0,0,0,3,0,111Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,0,0,0,0,0,0,0,0,0,111Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,14,7,7,12,0,2,0,14,0,111Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,6,3,3,5,1,0,0,6,0,111Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,8,4,4,8,0,0,0,8,0,111Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,5,2,3,4,0,1,0,5,0,111Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,13,5,8,13,0,0,0,13,0,112Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,15,5,10,14,1,0,0,15,0,112Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,18,11,7,17,0,1,0,17,1,112Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,24,12,12,23,1,0,0,22,2,112Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,15,10,5,14,0,1,0,15,0,112Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,25,18,7,23,1,1,0,24,1,112Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,21,10,11,20,0,1,0,21,0,112Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,8,4,4,8,0,0,0,8,0,112Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,11,5,6,10,0,1,0,11,0,112Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,23,16,7,22,0,1,0,23,0,112Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,40,23,17,37,1,2,0,39,1,112Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,29,12,17,27,1,1,0,29,0,112Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,10,7,3,8,0,2,0,10,0,112Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,11,7,4,9,2,0,0,11,0,112Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,8,3,5,8,0,0,0,8,0,112Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,18,9,9,16,0,2,0,18,0,112Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,20,14,6,20,0,0,0,20,0,112Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,27,16,11,24,2,1,0,27,0,112Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,20,9,11,18,0,2,0,19,1,112Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,19,11,8,18,0,1,0,17,2,112Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,38,20,18,36,1,1,0,38,0,112Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,13,7,6,13,0,0,0,13,0,112Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,14,6,8,13,0,1,0,13,1,112Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,15,8,7,12,0,3,0,15,0,112Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,11,8,3,10,1,0,0,11,0,112Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,23,13,10,22,1,0,0,22,1,112Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,8,4,4,8,0,0,0,8,0,112Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,23,12,11,18,1,4,0,23,0,112Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,24,16,8,23,0,1,0,23,1,112Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,21,9,12,18,1,2,0,20,1,112Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,8,5,3,8,0,0,0,8,0,112Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,15,4,11,14,0,1,0,15,0,112Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,8,4,4,8,0,0,0,8,0,112Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,14,3,11,13,1,0,0,14,0,112Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,16,10,6,16,0,0,0,16,0,112Y
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,24,12,12,23,0,1,0,23,1,112Y
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,26,20,6,25,0,1,0,26,0,112Y
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,24,13,11,22,1,1,0,24,0,112Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,3,1,2,2,0,1,0,3,0,112Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,4,2,2,4,0,0,0,3,1,112Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,4,3,1,3,0,1,0,4,0,112Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,13,7,6,9,1,3,0,13,0,112Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,13,10,3,13,0,0,0,11,2,112Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,19,12,7,17,0,2,0,19,0,112Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,1,0,1,1,0,0,0,1,0,112Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,11,3,8,11,0,0,0,11,0,112Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,10,5,5,10,0,0,0,10,0,112Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,9,2,7,8,1,0,0,9,0,112Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,5,3,2,5,0,0,0,4,1,112Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,4,3,1,4,0,0,0,4,0,112Y
10014,臺東縣,10014030,關山鎮,10014030-005,里?里,12,8,4,11,1,0,0,12,0,112Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,2,0,2,2,0,0,0,2,0,112Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,4,1,3,4,0,0,0,4,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,7,3,4,7,0,0,0,7,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,2,2,0,2,0,0,0,2,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,1,0,1,1,0,0,0,1,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,0,0,0,0,0,0,0,0,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,7,3,4,6,0,1,0,7,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,12,6,6,10,1,1,0,11,1,112Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,4,2,2,4,0,0,0,4,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,16,5,11,15,1,0,0,16,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,24,11,13,24,0,0,0,22,2,112Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,43,20,23,36,0,7,0,43,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,11,6,5,10,0,1,0,11,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,6,2,4,6,0,0,0,6,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,4,1,3,3,0,1,0,4,0,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,5,2,3,4,0,1,0,5,0,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,1,1,0,1,0,0,0,1,0,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,4,3,1,4,0,0,0,3,1,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,4,2,2,3,1,0,0,3,1,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,6,3,3,6,0,0,0,6,0,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,6,2,4,6,0,0,0,6,0,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,5,4,1,5,0,0,0,5,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,11,9,2,11,0,0,0,11,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,4,2,2,3,1,0,0,4,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,3,1,2,3,0,0,0,3,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,4,1,3,4,0,0,0,4,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,20,7,13,20,0,0,0,20,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,4,2,2,4,0,0,0,4,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,2,0,2,2,0,0,0,2,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,1,0,1,1,0,0,0,1,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,2,0,2,2,0,0,0,1,1,112Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,5,2,3,3,0,2,0,5,0,112Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,6,4,2,5,1,0,0,5,1,112Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,8,3,5,8,0,0,0,8,0,112Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,4,3,1,3,0,1,0,4,0,112Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,0,0,0,0,0,0,0,0,0,112Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,3,1,2,3,0,0,0,3,0,112Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,3,3,0,3,0,0,0,3,0,112Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,8,3,5,7,0,1,0,8,0,112Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,2,2,0,2,0,0,0,2,0,112Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,6,2,4,6,0,0,0,6,0,112Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,3,2,1,3,0,0,0,3,0,112Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,6,3,3,6,0,0,0,6,0,112Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,4,2,2,4,0,0,0,4,0,112Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,6,3,3,5,0,1,0,6,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,6,3,3,6,0,0,0,6,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,1,1,0,1,0,0,0,1,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,3,3,0,2,0,1,0,3,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,7,3,4,5,0,2,0,7,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,8,4,4,8,0,0,0,8,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,8,6,2,6,1,1,0,8,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,10,5,5,10,0,0,0,10,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,19,10,9,16,0,3,0,19,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,5,2,3,5,0,0,0,5,0,112Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,4,2,2,3,0,1,0,4,0,112Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,13,5,8,9,2,2,0,13,0,112Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,9,3,6,9,0,0,0,9,0,112Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,9,5,4,8,1,0,0,9,0,112Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,4,1,3,4,0,0,0,4,0,112Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,7,5,2,6,1,0,0,6,1,112Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,7,5,2,7,0,0,0,7,0,112Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,11,7,4,11,0,0,0,11,0,112Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,10,4,6,10,0,0,0,10,0,112Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,9,8,1,8,0,1,0,9,0,112Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,6,3,3,4,0,2,0,6,0,112Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,20,12,8,19,0,1,0,19,1,112Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,16,9,7,15,0,1,0,16,0,112Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,5,4,1,5,0,0,0,5,0,112Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,8,2,6,7,0,1,0,8,0,112Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,6,3,3,6,0,0,0,6,0,112Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,3,2,1,1,0,2,0,3,0,112Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,9,5,4,7,1,1,0,9,0,112Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,17,8,9,14,0,3,0,17,0,112Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,15,9,6,15,0,0,0,15,0,112Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,11,6,5,10,0,1,0,11,0,112Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,19,13,6,18,1,0,0,19,0,112Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,2,2,0,2,0,0,0,2,0,112Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,5,2,3,5,0,0,0,5,0,112Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台?村,7,4,3,5,1,1,0,7,0,112Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土?村,16,11,5,14,1,1,0,15,1,112Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,4,1,3,4,0,0,0,4,0,112Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,3,0,3,3,0,0,0,3,0,112Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,1,1,0,1,0,0,0,1,0,112Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,4,3,1,3,0,1,0,4,0,112Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,23,13,10,19,1,3,0,23,0,112Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,6,2,4,6,0,0,0,6,0,112Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,7,6,1,6,0,1,0,6,1,112Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,8,6,2,7,0,1,0,8,0,112Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,25,16,9,22,1,2,0,25,0,113Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,29,19,10,27,2,0,0,25,4,113Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,20,6,14,16,1,3,0,20,0,113Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,20,12,8,20,0,0,0,18,2,113Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,22,12,10,18,2,2,0,22,0,113Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,35,16,19,32,2,1,0,34,1,113Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,25,16,9,25,0,0,0,24,1,113Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,9,5,4,7,1,1,0,9,0,113Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,18,8,10,17,0,1,0,17,1,113Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,16,9,7,16,0,0,0,16,0,113Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,40,22,18,40,0,0,0,39,1,113Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,37,22,15,35,1,1,0,35,2,113Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,13,6,7,12,0,1,0,13,0,113Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,13,8,5,11,0,2,0,13,0,113Y
