COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,DEAD_CNT,DEAD_M_CNT,DEAD_F_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,死亡數,死亡登記男性人口數,死亡登記女性人口數,資料時間
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,16,8,8,111Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,45,25,20,111Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,36,22,14,111Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,31,16,15,111Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,23,12,11,111Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,10,7,3,111Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,31,15,16,111Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,36,20,16,111Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,22,12,10,111Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,36,20,16,111Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,23,13,10,111Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,30,16,14,111Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,29,25,4,111Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,26,13,13,111Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,28,20,8,111Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,27,14,13,111Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,27,16,11,111Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,36,19,17,111Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,18,13,5,111Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,15,9,6,111Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,24,9,15,111Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,21,14,7,111Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,16,7,9,111Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,32,20,12,111Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,32,23,9,111Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,44,27,17,111Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,34,20,14,111Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,23,15,8,111Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,28,18,10,111Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,18,8,10,111Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,46,27,19,111Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,23,16,7,111Y
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,39,26,13,111Y
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,31,21,10,111Y
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,22,10,12,111Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,13,8,5,111Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,18,10,8,111Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,29,22,7,111Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,45,21,24,111Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,25,14,11,111Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,33,23,10,111Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,16,9,7,111Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,39,28,11,111Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,33,24,9,111Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,17,11,6,111Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,9,6,3,111Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,10,5,5,111Y
10014,臺東縣,10014030,關山鎮,10014030-005,里?里,20,13,7,111Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,9,5,4,111Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,14,9,5,111Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,13,10,3,111Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,9,5,4,111Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,4,2,2,111Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,11,8,3,111Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,19,14,5,111Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,19,13,6,111Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,18,9,9,111Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,27,20,7,111Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,10,7,3,111Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,33,18,15,111Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,17,11,6,111Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,9,2,7,111Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,24,14,10,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,12,6,6,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,12,4,8,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,18,12,6,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,26,17,9,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,22,15,7,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,21,13,8,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,22,13,9,111Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,26,18,8,111Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,7,3,4,111Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,5,3,2,111Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,17,8,9,111Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,24,14,10,111Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,8,3,5,111Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,14,10,4,111Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,3,2,1,111Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,11,9,2,111Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,9,5,4,111Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,31,15,16,111Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,27,18,9,111Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,16,7,9,111Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,7,6,1,111Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,11,5,6,111Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,20,8,12,111Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,37,23,14,111Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,14,6,8,111Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,24,14,10,111Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,15,13,2,111Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,45,31,14,111Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,18,10,8,111Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,27,21,6,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,16,9,7,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,13,11,2,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,9,4,5,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,7,5,2,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,21,17,4,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,23,13,10,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,14,8,6,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,35,25,10,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,15,8,7,111Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,14,8,6,111Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,17,11,6,111Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,22,14,8,111Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,29,14,15,111Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,9,6,3,111Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,5,2,3,111Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,13,7,6,111Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,10,5,5,111Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,17,13,4,111Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,8,4,4,111Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,4,2,2,111Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,17,10,7,111Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,5,2,3,111Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,6,5,1,111Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,13,11,2,111Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,5,2,3,111Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,13,8,5,111Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,7,2,5,111Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,16,8,8,111Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,10,5,5,111Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,14,8,6,111Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,12,6,6,111Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,5,2,3,111Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,8,6,2,111Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台?村,10,5,5,111Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土?村,11,6,5,111Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,6,5,1,111Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,8,6,2,111Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,5,4,1,111Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,2,2,0,111Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,13,9,4,111Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,4,1,3,111Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,9,5,4,111Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,12,6,6,111Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,38,20,18,112Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,17,8,9,112Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,33,23,10,112Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,25,11,14,112Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,44,32,12,112Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,31,20,11,112Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,25,15,10,112Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,16,12,4,112Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,33,22,11,112Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,36,27,9,112Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,29,12,17,112Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,23,10,13,112Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,34,24,10,112Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,30,17,13,112Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,35,16,19,112Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,37,27,10,112Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,27,17,10,112Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,23,16,7,112Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,33,21,12,112Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,21,11,10,112Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,39,21,18,112Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,23,13,10,112Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,21,13,8,112Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,19,13,6,112Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,18,12,6,112Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,18,14,4,112Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,15,11,4,112Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,27,15,12,112Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,43,35,8,112Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,29,14,15,112Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,17,11,6,112Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,24,16,8,112Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,18,9,9,112Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,35,20,15,112Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,27,20,7,112Y
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,38,23,15,112Y
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,25,14,11,112Y
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,34,24,10,112Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,13,7,6,112Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,18,11,7,112Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,17,12,5,112Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,53,31,22,112Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,28,21,7,112Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,40,26,14,112Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,19,9,10,112Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,22,9,13,112Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,31,19,12,112Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,10,5,5,112Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,15,9,6,112Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,10,5,5,112Y
10014,臺東縣,10014030,關山鎮,10014030-005,里?里,27,19,8,112Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,14,8,6,112Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,12,6,6,112Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,18,11,7,112Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,8,4,4,112Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,9,7,2,112Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,8,5,3,112Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,17,7,10,112Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,27,17,10,112Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,17,8,9,112Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,40,26,14,112Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,14,8,6,112Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,60,34,26,112Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,22,14,8,112Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,20,16,4,112Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,18,10,8,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,10,5,5,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,15,11,4,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,21,12,9,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,17,9,8,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,16,9,7,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,15,8,7,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,22,14,8,112Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,24,14,10,112Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,13,6,7,112Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,4,2,2,112Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,9,3,6,112Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,34,21,13,112Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,8,6,2,112Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,14,10,4,112Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,3,1,2,112Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,7,6,1,112Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,4,3,1,112Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,31,21,10,112Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,22,8,14,112Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,18,11,7,112Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,1,1,0,112Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,9,7,2,112Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,19,13,6,112Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,26,17,9,112Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,11,9,2,112Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,37,22,15,112Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,11,8,3,112Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,50,32,18,112Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,20,12,8,112Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,19,12,7,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,17,12,5,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,15,11,4,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,16,8,8,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,4,3,1,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,20,10,10,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,18,6,12,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,5,5,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,25,17,8,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,20,9,11,112Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,15,8,7,112Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,13,4,9,112Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,17,9,8,112Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,16,11,5,112Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,6,3,3,112Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,6,4,2,112Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,16,12,4,112Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,13,9,4,112Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,10,5,5,112Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,7,4,3,112Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,7,3,4,112Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,19,11,8,112Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,3,1,2,112Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,8,7,1,112Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,11,11,0,112Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,5,1,4,112Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,5,5,0,112Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,10,7,3,112Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,13,6,7,112Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,8,5,3,112Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,7,3,4,112Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,12,9,3,112Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,7,3,4,112Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,8,5,3,112Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台?村,9,5,4,112Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土?村,15,10,5,112Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,5,4,1,112Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,13,9,4,112Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,6,4,2,112Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,2,1,1,112Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,10,6,4,112Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,7,4,3,112Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,16,12,4,112Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,5,4,1,112Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,25,20,5,113Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,19,14,5,113Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,40,21,19,113Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,24,16,8,113Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,38,23,15,113Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,31,19,12,113Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,35,22,13,113Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,17,7,10,113Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,20,11,9,113Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,31,19,12,113Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,25,17,8,113Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,30,16,14,113Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,25,11,14,113Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,23,13,10,113Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,33,23,10,113Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,29,20,9,113Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,29,17,12,113Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,31,15,16,113Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,18,11,7,113Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,23,15,8,113Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,26,14,12,113Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,21,13,8,113Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,22,16,6,113Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,26,18,8,113Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,15,10,5,113Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,21,12,9,113Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,17,13,4,113Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,34,15,19,113Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,24,15,9,113Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,31,19,12,113Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,18,12,6,113Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,21,11,10,113Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,14,10,4,113Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,38,23,15,113Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,25,18,7,113Y
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,32,14,18,113Y
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,23,17,6,113Y
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,32,21,11,113Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,19,11,8,113Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,17,9,8,113Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,25,17,8,113Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,31,21,10,113Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,22,12,10,113Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,29,16,13,113Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,8,6,2,113Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,39,23,16,113Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,28,13,15,113Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,16,8,8,113Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,13,9,4,113Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,8,6,2,113Y
10014,臺東縣,10014030,關山鎮,10014030-005,里?里,25,13,12,113Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,13,6,7,113Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,10,4,6,113Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,10,5,5,113Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,12,8,4,113Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,7,1,6,113Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,3,1,2,113Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,18,12,6,113Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,21,13,8,113Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,12,9,3,113Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,27,14,13,113Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,16,10,6,113Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,36,22,14,113Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,12,8,4,113Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,22,13,9,113Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,15,10,5,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,14,9,5,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,13,8,5,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,12,5,7,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,23,13,10,113Y
