COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A15UP_M1_CNT,A15UP_M2_CNT,A15UP_M5_CNT,A15UP_M3_CNT,A15UP_M6_CNT,A15UP_M4_CNT,A15UP_M7_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,未婚人口數,有偶(不同性別)人口數,有偶(相同性別)人口數,離婚(不同性別)人口數,離婚(相同性別)人口數,喪偶(不同性別)人口數,喪偶(相同性別)人口數,資料時間
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,239,288,2,75,2,57,0,113Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,202,211,1,66,1,58,0,113Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,243,238,0,80,0,68,0,113Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,111,154,0,41,0,29,0,113Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,154,189,3,40,0,49,0,113Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,171,269,0,77,3,58,0,113Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,399,425,0,117,2,94,0,113Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,211,236,0,84,1,39,0,113Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,243,279,0,49,0,50,0,113Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,489,532,3,169,2,104,0,113Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,122,125,0,58,0,33,0,113Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,109,141,3,59,0,37,0,113Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台坂村,204,238,0,101,0,69,0,113Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土坂村,354,354,2,112,0,75,0,113Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,130,133,0,60,0,44,0,113Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,167,236,1,87,0,68,0,113Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,99,136,0,49,0,36,0,113Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,119,122,1,51,0,18,0,113Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,545,625,4,136,1,76,0,113Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,364,356,0,63,0,43,0,113Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,520,599,2,138,1,70,0,113Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,428,449,2,95,0,54,0,113Y
