COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A0A14_CNT,A0A14_M_CNT,A0A14_F_CNT,A15A64_CNT,A15A64_M_CNT,A15A64_F_CNT,A65UP_CNT,A65UP_M_CNT,A65UP_F_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-14歲人口數,0-14歲男性人口數,0-14歲女性人口數,15-64歲人口數,15-64歲男性人口數,15-64歲女性人口數,65歲以上人口數,65歲以上男性人口數,65歲以上女性人口數,資料時間
10014,臺東縣,10014010,臺東市,10014010-004,南王里,264,148,116,2358,1229,1129,556,245,311,112Y09M
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,209,119,90,2453,1214,1239,570,249,321,112Y09M
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,272,149,123,2187,1142,1045,567,272,295,112Y09M
10014,臺東縣,10014010,臺東市,10014010-007,新生里,395,210,185,2804,1377,1427,697,316,381,112Y09M
10014,臺東縣,10014010,臺東市,10014010-008,民生里,268,146,122,2073,992,1081,723,295,428,112Y09M
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,165,88,77,1069,564,505,333,141,192,112Y09M
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,811,438,373,1802,839,963,498,202,296,112Y09M
10014,臺東縣,10014010,臺東市,10014010-011,中心里,869,459,410,2333,1163,1170,681,281,400,112Y09M
10014,臺東縣,10014010,臺東市,10014010-012,自強里,1102,585,517,2593,1209,1384,610,276,334,112Y09M
10014,臺東縣,10014010,臺東市,10014010-013,民族里,1047,536,511,1839,856,983,600,271,329,112Y09M
10014,臺東縣,10014010,臺東市,10014010-015,中華里,259,145,114,1772,908,864,531,231,300,112Y09M
10014,臺東縣,10014010,臺東市,10014010-017,建國里,177,89,88,1354,721,633,464,209,255,112Y09M
10014,臺東縣,10014010,臺東市,10014010-020,中正里,123,69,54,1473,767,706,614,265,349,112Y09M
10014,臺東縣,10014010,臺東市,10014010-022,成功里,180,86,94,1433,727,706,443,193,250,112Y09M
10014,臺東縣,10014010,臺東市,10014010-023,文化里,545,306,239,1352,739,613,397,213,184,112Y09M
10014,臺東縣,10014010,臺東市,10014010-024,中山里,431,221,210,1285,619,666,494,216,278,112Y09M
10014,臺東縣,10014010,臺東市,10014010-029,新園里,175,103,72,1389,738,651,310,133,177,112Y09M
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,261,129,132,1951,949,1002,439,188,251,112Y09M
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,311,171,140,2711,1419,1292,558,237,321,112Y09M
10014,臺東縣,10014010,臺東市,10014010-032,光明里,531,251,280,2318,1053,1265,407,171,236,112Y09M
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,303,152,151,1442,745,697,361,175,186,112Y09M
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,488,263,225,2320,1180,1140,477,225,252,112Y09M
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,239,134,105,1145,593,552,237,122,115,112Y09M
10014,臺東縣,10014010,臺東市,10014010-036,東海里,496,236,260,1581,747,834,458,201,257,112Y09M
10014,臺東縣,10014010,臺東市,10014010-037,新興里,180,95,85,1053,547,506,339,139,200,112Y09M
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,324,175,149,2511,1244,1267,612,258,354,112Y09M
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,388,197,191,2876,1480,1396,672,287,385,112Y09M
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,236,119,117,1930,998,932,447,214,233,112Y09M
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,157,78,79,988,556,432,283,139,144,112Y09M
10014,臺東縣,10014010,臺東市,10014010-042,建和里,164,72,92,1040,561,479,322,149,173,112Y09M
10014,臺東縣,10014010,臺東市,10014010-043,建興里,79,37,42,984,500,484,298,127,171,112Y09M
10014,臺東縣,10014010,臺東市,10014010-045,知本里,230,126,104,1873,981,892,506,216,290,112Y09M
10014,臺東縣,10014010,臺東市,10014010-046,建農里,196,111,85,1735,919,816,379,156,223,112Y09M
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,333,170,163,2470,1194,1276,683,290,393,112Y09M
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,267,141,126,2405,1133,1272,516,223,293,112Y09M
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,348,181,167,2892,1427,1465,581,258,323,112Y09M
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,22,12,10,383,237,146,187,89,98,112Y09M
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,62,25,37,654,341,313,254,113,141,112Y09M
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,105,63,42,989,561,428,334,170,164,112Y09M
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,231,128,103,2037,1050,987,625,297,328,112Y09M
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,252,132,120,1440,750,690,462,213,249,112Y09M
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,235,127,108,1648,849,799,496,251,245,112Y09M
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,41,26,15,487,287,200,221,105,116,112Y09M
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,116,60,56,1320,767,553,486,222,264,112Y09M
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,126,65,61,1255,703,552,437,186,251,112Y09M
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,160,66,94,855,444,411,276,128,148,112Y09M
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,132,70,62,663,366,297,200,90,110,112Y09M
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,102,50,52,543,275,268,220,102,118,112Y09M
10014,臺東縣,10014030,關山鎮,10014030-005,里壠里,216,112,104,1181,598,583,406,175,231,112Y09M
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,46,25,21,388,225,163,139,72,67,112Y09M
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,52,23,29,515,303,212,164,78,86,112Y09M
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,54,31,23,371,213,158,101,49,52,112Y09M
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,29,20,9,309,166,143,142,79,63,112Y09M
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,37,19,18,358,194,164,110,52,58,112Y09M
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,14,7,7,209,125,84,107,56,51,112Y09M
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,95,52,43,841,466,375,311,156,155,112Y09M
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,109,48,61,925,508,417,300,131,169,112Y09M
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,60,27,33,789,458,331,260,124,136,112Y09M
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,157,78,79,1696,920,776,555,247,308,112Y09M
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,159,68,91,995,519,476,185,81,104,112Y09M
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,350,180,170,2720,1433,1287,546,226,320,112Y09M
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,153,82,71,882,445,437,230,118,112,112Y09M
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,137,67,70,1008,537,471,183,91,92,112Y09M
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,91,50,41,755,417,338,319,155,164,112Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,42,18,24,497,274,223,146,63,83,112Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,47,27,20,633,367,266,245,106,139,112Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,80,44,36,599,316,283,232,102,130,112Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,120,65,55,1088,601,487,323,159,164,112Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,62,37,25,642,338,304,227,107,120,112Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,58,28,30,763,408,355,270,116,154,112Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,82,40,42,752,425,327,290,141,149,112Y09M
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,109,69,40,816,445,371,281,122,159,112Y09M
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,67,38,29,490,266,224,184,80,104,112Y09M
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,33,14,19,218,122,96,107,54,53,112Y09M
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,75,42,33,551,279,272,246,115,131,112Y09M
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,238,122,116,1469,716,753,486,197,289,112Y09M
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,25,14,11,222,123,99,103,51,52,112Y09M
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,75,33,42,614,357,257,232,109,123,112Y09M
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,33,17,16,223,124,99,92,37,55,112Y09M
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,33,16,17,283,168,115,94,43,51,112Y09M
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,41,22,19,330,185,145,112,52,60,112Y09M
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,88,56,32,1091,719,372,403,199,204,112Y09M
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,89,49,40,836,458,378,302,132,170,112Y09M
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,69,39,30,725,417,308,259,120,139,112Y09M
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,13,7,6,167,100,67,68,35,33,112Y09M
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,29,17,12,340,181,159,168,74,94,112Y09M
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,54,30,24,645,347,298,300,141,159,112Y09M
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,178,82,96,1530,857,673,577,251,326,112Y09M
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,30,11,19,380,239,141,193,85,108,112Y09M
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,87,47,40,787,492,295,354,170,184,112Y09M
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,37,22,15,388,247,141,133,67,66,112Y09M
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,140,68,72,1469,826,643,509,228,281,112Y09M
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,54,23,31,600,355,245,261,121,140,112Y09M
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,74,47,27,818,506,312,354,167,187,112Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,94,54,40,1038,571,467,294,138,156,112Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,32,23,9,436,238,198,144,69,75,112Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,24,12,12,402,241,161,191,88,103,112Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,48,26,22,419,258,161,155,83,72,112Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,121,66,55,1050,553,497,346,152,194,112Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,176,97,79,1335,743,592,491,235,256,112Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,86,35,51,607,349,258,203,91,112,112Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,226,113,113,1459,771,688,323,147,176,112Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,88,51,37,747,396,351,188,75,113,112Y09M
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,69,42,27,612,337,275,157,72,85,112Y09M
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,136,67,69,930,519,411,188,91,97,112Y09M
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,175,84,91,1013,546,467,263,115,148,112Y09M
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,101,48,53,998,528,470,324,147,177,112Y09M
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,56,27,29,434,236,198,121,57,64,112Y09M
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,113,63,50,948,522,426,151,82,69,112Y09M
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,123,55,68,971,515,456,167,92,75,112Y09M
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,143,77,66,1510,808,702,251,130,121,112Y09M
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,172,92,80,691,351,340,92,40,52,112Y09M
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,53,30,23,241,127,114,34,14,20,112Y09M
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,55,25,30,255,133,122,38,12,26,112Y09M
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,167,91,76,880,474,406,132,57,75,112Y09M
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,158,93,65,572,316,256,79,44,35,112Y09M
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,92,47,45,472,261,211,56,29,27,112Y09M
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,110,54,56,553,296,257,77,33,44,112Y09M
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,69,37,32,293,154,139,35,17,18,112Y09M
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,72,41,31,366,188,178,63,32,31,112Y09M
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,100,52,48,510,281,229,86,36,50,112Y09M
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,193,94,99,931,499,432,119,57,62,112Y09M
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,118,65,53,501,249,252,71,32,39,112Y09M
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,94,45,49,539,259,280,86,40,46,112Y09M
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,219,109,110,1130,584,546,179,82,97,112Y09M
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,42,26,16,270,142,128,59,32,27,112Y09M
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,54,28,26,296,147,149,53,22,31,112Y09M
10014,臺東縣,10014150,達仁鄉,10014150-001,台坂村,85,50,35,504,282,222,108,47,61,112Y09M
10014,臺東縣,10014150,達仁鄉,10014150-002,土坂村,92,50,42,757,430,327,129,62,67,112Y09M
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,34,25,9,301,166,135,69,31,38,112Y09M
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,64,32,32,449,257,192,114,54,60,112Y09M
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,33,18,15,274,154,120,77,38,39,112Y09M
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,27,16,11,265,130,135,37,21,16,112Y09M
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,262,143,119,1246,611,635,146,72,74,112Y09M
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,121,69,52,730,346,384,92,46,46,112Y09M
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,178,104,74,1200,609,591,152,74,78,112Y09M
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,181,90,91,926,456,470,105,54,51,112Y09M
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,196,108,88,1796,965,831,536,265,271,112Y12M
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,136,61,75,1934,993,941,374,161,213,112Y12M
10014,臺東縣,10014010,臺東市,10014010-004,南王里,265,149,116,2354,1228,1126,565,248,317,112Y12M
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,208,113,95,2446,1213,1233,578,254,324,112Y12M
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,258,144,114,2175,1137,1038,568,271,297,112Y12M
10014,臺東縣,10014010,臺東市,10014010-007,新生里,395,208,187,2807,1371,1436,706,321,385,112Y12M
10014,臺東縣,10014010,臺東市,10014010-008,民生里,271,148,123,2066,993,1073,739,299,440,112Y12M
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,167,88,79,1068,562,506,340,145,195,112Y12M
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,789,426,363,1783,833,950,501,206,295,112Y12M
10014,臺東縣,10014010,臺東市,10014010-011,中心里,878,463,415,2347,1167,1180,683,279,404,112Y12M
10014,臺東縣,10014010,臺東市,10014010-012,自強里,1121,588,533,2586,1211,1375,613,277,336,112Y12M
10014,臺東縣,10014010,臺東市,10014010-013,民族里,1053,535,518,1831,855,976,608,276,332,112Y12M
10014,臺東縣,10014010,臺東市,10014010-015,中華里,249,141,108,1780,910,870,528,228,300,112Y12M
10014,臺東縣,10014010,臺東市,10014010-017,建國里,174,85,89,1336,714,622,473,213,260,112Y12M
10014,臺東縣,10014010,臺東市,10014010-020,中正里,122,71,51,1469,764,705,623,266,357,112Y12M
10014,臺東縣,10014010,臺東市,10014010-022,成功里,173,85,88,1428,718,710,442,194,248,112Y12M
10014,臺東縣,10014010,臺東市,10014010-023,文化里,539,302,237,1369,762,607,399,216,183,112Y12M
10014,臺東縣,10014010,臺東市,10014010-024,中山里,437,227,210,1275,609,666,492,215,277,112Y12M
10014,臺東縣,10014010,臺東市,10014010-029,新園里,176,102,74,1391,739,652,308,132,176,112Y12M
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,261,128,133,1957,954,1003,445,187,258,112Y12M
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,311,169,142,2722,1427,1295,559,236,323,112Y12M
10014,臺東縣,10014010,臺東市,10014010-032,光明里,536,255,281,2318,1051,1267,417,175,242,112Y12M
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,290,147,143,1433,737,696,360,177,183,112Y12M
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,490,263,227,2307,1174,1133,489,231,258,112Y12M
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,242,134,108,1132,589,543,245,126,119,112Y12M
10014,臺東縣,10014010,臺東市,10014010-036,東海里,492,235,257,1567,746,821,464,201,263,112Y12M
10014,臺東縣,10014010,臺東市,10014010-037,新興里,180,95,85,1054,549,505,338,137,201,112Y12M
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,325,176,149,2491,1235,1256,624,267,357,112Y12M
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,383,192,191,2855,1480,1375,686,289,397,112Y12M
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,239,117,122,1920,997,923,443,208,235,112Y12M
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,160,80,80,986,554,432,288,143,145,112Y12M
10014,臺東縣,10014010,臺東市,10014010-042,建和里,165,73,92,1033,560,473,317,144,173,112Y12M
10014,臺東縣,10014010,臺東市,10014010-043,建興里,77,37,40,991,500,491,297,128,169,112Y12M
10014,臺東縣,10014010,臺東市,10014010-045,知本里,234,127,107,1875,978,897,511,218,293,112Y12M
10014,臺東縣,10014010,臺東市,10014010-046,建農里,195,112,83,1721,912,809,388,158,230,112Y12M
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,326,168,158,2446,1187,1259,696,288,408,112Y12M
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,275,144,131,2438,1135,1303,534,229,305,112Y12M
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,351,181,170,2889,1423,1466,589,262,327,112Y12M
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,23,12,11,385,237,148,189,92,97,112Y12M
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,63,26,37,647,339,308,258,113,145,112Y12M
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,103,64,39,994,564,430,334,171,163,112Y12M
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,223,125,98,2037,1044,993,629,302,327,112Y12M
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,252,136,116,1441,745,696,465,218,247,112Y12M
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,228,121,107,1629,837,792,515,259,256,112Y12M
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,39,24,15,485,282,203,224,109,115,112Y12M
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,115,58,57,1309,763,546,491,223,268,112Y12M
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,123,65,58,1248,701,547,437,184,253,112Y12M
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,168,67,101,856,443,413,281,131,150,112Y12M
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,132,70,62,668,366,302,199,89,110,112Y12M
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,102,50,52,527,268,259,220,103,117,112Y12M
10014,臺東縣,10014030,關山鎮,10014030-005,里壠里,215,115,100,1168,586,582,412,178,234,112Y12M
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,49,26,23,385,223,162,139,70,69,112Y12M
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,49,21,28,504,299,205,170,81,89,112Y12M
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,51,30,21,371,213,158,99,47,52,112Y12M
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,29,20,9,304,164,140,140,79,61,112Y12M
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,35,18,17,357,195,162,110,52,58,112Y12M
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,15,8,7,206,124,82,107,56,51,112Y12M
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,93,51,42,840,462,378,308,157,151,112Y12M
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,116,53,63,924,506,418,302,134,168,112Y12M
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,58,26,32,782,452,330,263,126,137,112Y12M
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,156,76,80,1679,915,764,561,251,310,112Y12M
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,172,74,98,992,516,476,182,82,100,112Y12M
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,344,175,169,2716,1435,1281,548,223,325,112Y12M
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,154,84,70,875,442,433,229,116,113,112Y12M
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,133,67,66,1010,537,473,185,91,94,112Y12M
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,93,52,41,745,413,332,317,157,160,112Y12M
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,40,17,23,496,274,222,143,62,81,112Y12M
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,42,23,19,633,366,267,244,106,138,112Y12M
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,79,44,35,600,320,280,236,103,133,112Y12M
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,113,61,52,1086,597,489,327,164,163,112Y12M
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,63,38,25,637,337,300,229,108,121,112Y12M
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,63,29,34,760,404,356,276,120,156,112Y12M
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,84,42,42,754,427,327,288,137,151,112Y12M
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,111,70,41,811,442,369,282,123,159,112Y12M
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,68,39,29,489,264,225,182,81,101,112Y12M
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,33,14,19,213,118,95,110,56,54,112Y12M
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,74,40,34,549,279,270,248,115,133,112Y12M
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,240,121,119,1459,715,744,489,197,292,112Y12M
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,26,16,10,218,120,98,104,53,51,112Y12M
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,73,33,40,608,355,253,234,110,124,112Y12M
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,32,16,16,221,122,99,91,37,54,112Y12M
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,31,15,16,283,166,117,97,46,51,112Y12M
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,39,19,20,330,186,144,113,53,60,112Y12M
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,85,53,32,1078,709,369,399,198,201,112Y12M
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,87,48,39,831,458,373,308,133,175,112Y12M
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,69,39,30,729,422,307,259,119,140,112Y12M
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,12,7,5,165,99,66,70,36,34,112Y12M
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,29,17,12,338,178,160,171,76,95,112Y12M
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,55,32,23,643,344,299,300,140,160,112Y12M
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,168,76,92,1519,852,667,581,254,327,112Y12M
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,31,11,20,375,236,139,191,84,107,112Y12M
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,87,49,38,789,487,302,353,171,182,112Y12M
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,40,24,16,385,244,141,133,67,66,112Y12M
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,141,71,70,1455,816,639,514,228,286,112Y12M
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,52,24,28,602,355,247,261,120,141,112Y12M
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,72,43,29,808,502,306,360,172,188,112Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,95,54,41,1023,561,462,299,139,160,112Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,31,22,9,429,234,195,142,66,76,112Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,23,11,12,398,239,159,190,89,101,112Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,50,27,23,418,254,164,157,85,72,112Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,120,67,53,1029,541,488,357,159,198,112Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,169,94,75,1331,738,593,493,238,255,112Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,88,35,53,607,347,260,207,94,113,112Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,215,106,109,1459,774,685,328,148,180,112Y12M
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,91,52,39,744,394,350,186,74,112,112Y12M
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,64,40,24,610,339,271,160,72,88,112Y12M
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,134,68,66,923,515,408,191,94,97,112Y12M
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,171,81,90,993,536,457,271,119,152,112Y12M
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,101,48,53,990,524,466,332,150,182,112Y12M
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,55,26,29,432,236,196,126,60,66,112Y12M
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,110,63,47,949,526,423,154,84,70,112Y12M
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,128,58,70,967,513,454,170,93,77,112Y12M
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,146,80,66,1495,797,698,254,131,123,112Y12M
