COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,NATURE_INC_CNT,SOCIAL_INC_CNT,INC_CNT,ENTRY_P_CNT,EXIT_P_CNT,ENTRY_ADDR_CNT,EXIT_ADDR_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,自然增加人數,社會增加人數,總增加人數,遷入人口數,遷出人口數,鄉鎮區內住址變更之遷入人口數,鄉鎮區內住址變更之遷出人口數,資料時間
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,-28,0,-28,105,101,74,78,111Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,-14,44,30,88,69,74,49,111Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,-21,1,-20,99,91,43,50,111Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,-14,-14,-28,33,48,10,9,111Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,-31,7,-24,88,82,24,23,111Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,-24,-10,-34,60,63,26,33,111Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,-10,-9,-19,53,65,29,26,111Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,-1,-7,-8,40,53,26,20,111Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,-5,6,1,40,34,11,11,111Y
10014,臺東縣,10014030,關山鎮,10014030-005,里?里,-10,-27,-37,74,96,33,38,111Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,-5,5,0,16,16,10,5,111Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,-10,-2,-12,22,22,13,15,111Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,-10,14,4,29,13,1,3,111Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,-8,6,-2,35,31,5,3,111Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,-2,-5,-7,27,31,5,6,111Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,-7,5,-2,19,13,0,1,111Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,-9,-10,-19,38,51,11,8,111Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,-10,1,-9,44,45,11,9,111Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,-17,-9,-26,66,67,18,26,111Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,-14,-34,-48,82,114,35,37,111Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,5,37,42,74,36,22,23,111Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,-3,79,76,260,191,51,41,111Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,-12,16,4,71,52,13,16,111Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,2,5,7,41,39,18,15,111Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,-20,13,-7,102,87,12,14,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,-9,-10,-19,18,25,4,7,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,-7,-17,-24,40,48,2,11,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,-11,-8,-19,26,36,14,12,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,-22,-28,-50,56,74,10,20,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,-17,-7,-24,25,38,22,16,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,-14,-7,-21,43,59,35,26,111Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,-20,9,-11,48,44,25,20,111Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,-15,-6,-21,50,52,16,20,111Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,3,22,25,30,23,22,7,111Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,-4,8,4,16,5,9,12,111Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,-10,7,-3,30,28,9,4,111Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,-3,-12,-15,88,93,31,38,111Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,-6,5,-1,15,9,5,6,111Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,-3,14,11,45,29,7,9,111Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,-2,22,20,30,9,6,5,111Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,-6,-8,-14,9,13,2,6,111Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,-5,18,13,37,19,2,2,111Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,-26,-20,-46,87,97,14,24,111Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,-17,12,-5,56,45,19,18,111Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,-13,39,26,69,44,22,8,111Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,-7,-6,-13,7,14,1,0,111Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,-9,1,-8,36,29,3,9,111Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,-16,34,18,73,41,6,4,111Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,-29,11,-18,117,104,29,31,111Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,-11,-5,-16,25,32,12,10,111Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,-18,7,-11,48,39,19,21,111Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,-15,-18,-33,26,35,14,23,111Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,-39,26,-13,95,70,50,49,111Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,-15,18,3,46,32,15,11,111Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,-23,35,12,72,41,10,6,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,-7,-17,-24,43,53,10,17,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,-10,5,-5,18,20,9,2,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,-8,11,3,25,13,3,4,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,-1,-6,-7,24,25,10,15,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,-15,-18,-33,46,70,28,22,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,-13,12,-1,86,68,22,28,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,-8,-5,-13,35,36,11,15,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,-19,34,15,104,75,45,40,111Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,-10,0,-10,58,63,24,19,111Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,-10,34,24,53,22,15,12,111Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,-6,10,4,62,58,21,15,111Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,-9,-5,-14,94,83,27,43,111Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,-24,8,-16,63,62,32,25,111Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,-7,9,2,37,28,9,9,111Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,-2,34,32,93,59,21,21,111Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,3,13,16,107,78,26,42,111Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,0,113,113,216,119,58,42,111Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,1,8,9,40,34,17,15,111Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,-7,13,6,23,13,8,5,111Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,0,23,23,32,8,3,4,111Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,-9,1,-8,52,46,19,24,111Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,13,36,49,57,26,22,17,111Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,-4,-4,-8,21,21,19,23,111Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,-4,4,0,30,28,12,10,111Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,-2,8,6,19,13,6,4,111Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,-7,-12,-19,12,21,2,5,111Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,1,19,20,49,30,21,21,111Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,5,27,32,64,36,23,24,111Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,-2,19,17,32,13,12,12,111Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,-5,22,17,42,21,16,15,111Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,9,18,27,78,58,21,23,111Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,-4,-1,-5,23,23,6,7,111Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,-8,2,-6,16,16,7,5,111Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台?村,-6,9,3,27,18,16,16,111Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土?村,2,10,12,44,34,14,14,111Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,-3,25,22,39,14,4,4,111Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,-1,5,4,37,32,9,9,111Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,-2,4,2,28,24,4,4,111Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,-2,4,2,16,12,3,3,111Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,1,18,19,66,53,26,21,111Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,2,1,3,33,31,5,6,111Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,-1,37,36,94,59,25,23,111Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,-7,-19,-26,52,65,13,19,111Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,-25,13,-12,64,71,81,61,112Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,-2,10,8,113,91,115,127,112Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,-15,3,-12,98,78,103,120,112Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,-1,-14,-15,83,109,124,112,112Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,-29,-50,-79,78,87,69,110,112Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,-6,6,0,136,114,174,190,112Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,-4,131,127,137,85,196,117,112Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,-8,14,6,57,33,63,73,112Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,-22,-128,-150,113,112,139,268,112Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,-13,56,43,145,123,207,173,112Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,11,-26,-15,113,105,186,220,112Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,6,23,29,135,102,189,199,112Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,-24,16,-8,79,76,101,88,112Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,-19,-6,-25,72,54,62,86,112Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,-27,-16,-43,57,63,100,110,112Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,-19,-26,-45,57,60,74,97,112Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,-7,33,26,61,81,207,154,112Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,4,-27,-23,54,31,97,147,112Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,-13,37,24,76,44,73,68,112Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,-2,68,66,106,58,93,73,112Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,-1,20,19,135,150,196,161,112Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,-10,31,21,138,110,164,161,112Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,-7,9,2,44,43,81,73,112Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,-4,4,0,76,68,140,144,112Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,-7,37,30,72,53,101,83,112Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,5,-5,0,76,72,128,137,112Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,-7,8,1,55,44,78,81,112Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,-4,-51,-55,97,101,96,143,112Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,-19,-13,-32,116,104,130,155,112Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,-8,-3,-11,50,76,101,78,112Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,-9,29,20,26,27,70,40,112Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,-9,-21,-30,35,38,25,43,112Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,-10,5,-5,51,40,20,26,112Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,-21,45,24,88,47,71,67,112Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,-11,2,-9,56,58,97,93,112Y
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,-14,15,1,111,103,147,140,112Y
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,1,118,119,136,90,173,101,112Y
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,-10,42,32,97,103,137,89,112Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,-10,-1,-11,18,15,7,11,112Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,-14,-11,-25,28,37,13,15,112Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,-13,5,-8,51,40,21,27,112Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,-40,-9,-49,76,88,57,54,112Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,-15,1,-14,80,75,67,71,112Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,-21,0,-21,66,71,65,60,112Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,-18,8,-10,23,19,12,8,112Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,-11,15,4,80,69,27,23,112Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,-21,-14,-35,50,63,16,17,112Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,-1,6,5,57,55,30,26,112Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,-10,8,-2,33,32,16,9,112Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,-6,-15,-21,31,38,11,19,112Y
10014,臺東縣,10014030,關山鎮,10014030-005,里?里,-15,-21,-36,69,96,31,25,112Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,-12,4,-8,22,14,12,16,112Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,-8,-8,-16,20,24,7,11,112Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,-11,-5,-16,22,25,11,13,112Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,-6,-11,-17,14,24,2,3,112Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,-8,-6,-14,17,25,4,2,112Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,-8,-1,-9,17,18,1,1,112Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,-10,5,-5,40,41,20,14,112Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,-15,-15,-30,40,56,15,14,112Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,-13,-13,-26,58,63,11,19,112Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,-24,-18,-42,91,109,22,22,112Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,10,-19,-9,35,48,19,25,112Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,-17,-19,-36,187,209,72,69,112Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,-11,-10,-21,25,38,24,21,112Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,-14,22,8,65,45,14,12,112Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,-14,-14,-28,81,95,10,10,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,-5,-13,-18,13,25,3,4,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,-14,5,-9,42,42,9,4,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,-17,8,-9,35,27,6,6,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,-13,-18,-31,52,67,14,17,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,-10,3,-7,26,25,6,4,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,-9,-13,-22,39,50,11,13,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,-17,-8,-25,35,42,21,22,112Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,-13,-10,-23,33,49,18,12,112Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,-9,-9,-18,15,19,11,16,112Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,-1,4,3,7,8,18,13,112Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,-5,-7,-12,26,32,3,4,112Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,-14,-14,-28,69,77,32,38,112Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,-4,-3,-7,9,10,4,6,112Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,-12,-16,-28,28,41,3,6,112Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,-2,-8,-10,5,17,7,3,112Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,-5,0,-5,18,19,5,4,112Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,1,-10,-9,13,24,3,2,112Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,-25,-23,-48,80,89,9,23,112Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,-14,-10,-24,38,48,7,7,112Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,-14,-2,-16,40,63,34,13,112Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,-1,-10,-11,2,10,1,3,112Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,-6,-3,-9,16,18,2,3,112Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,-16,1,-15,25,26,16,14,112Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,-18,-23,-41,82,99,42,48,112Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,-9,-4,-13,20,20,5,9,112Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,-31,19,-12,53,32,20,22,112Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,-8,-7,-15,16,22,3,4,112Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,-44,13,-31,100,89,35,33,112Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,-16,9,-7,35,31,14,9,112Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,-13,7,-6,53,46,14,14,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,-11,-5,-16,38,45,9,7,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,-14,-6,-20,10,17,6,5,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,-13,-10,-23,11,23,9,7,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,3,0,3,16,18,14,12,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,-12,0,-12,55,52,21,24,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,-10,-1,-11,84,80,33,38,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,5,7,12,24,22,18,13,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,-6,21,15,110,86,27,30,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,-15,2,-13,63,60,17,18,112Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,-11,-11,-22,31,35,18,25,112Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,0,-17,-17,51,67,43,44,112Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,-8,-11,-19,60,84,52,39,112Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,-7,-17,-24,52,63,18,24,112Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,-2,2,0,26,25,22,21,112Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,1,60,61,126,68,22,20,112Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,-9,57,48,98,55,41,27,112Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,-2,-19,-21,133,136,50,66,112Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,0,3,3,41,34,8,12,112Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,2,7,9,16,11,6,4,112Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,-1,2,1,18,18,5,3,112Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,1,2,3,56,51,22,25,112Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,13,13,26,39,29,13,10,112Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,-3,14,11,34,20,5,5,112Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,-3,-4,-7,16,25,8,3,112Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,1,-18,-17,10,34,15,9,112Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,-2,8,6,23,19,12,8,112Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,-1,-11,-12,17,26,5,7,112Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,4,-37,-33,33,57,14,27,112Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,7,18,25,30,11,14,15,112Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,4,-4,0,21,33,20,12,112Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,7,-27,-20,43,65,20,25,112Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,-5,-3,-8,16,17,0,2,112Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,-3,25,22,36,11,15,15,112Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台?村,-2,1,-1,37,35,17,18,112Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土?村,1,-2,-1,40,42,7,7,112Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,-1,-1,-2,15,15,11,12,112Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,-10,8,-2,26,22,11,7,112Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,-5,-22,-27,15,35,3,5,112Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,2,-12,-10,9,21,5,5,112Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,13,15,28,73,60,40,38,112Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,-1,3,2,31,27,23,24,112Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,-9,4,-5,86,74,34,42,112Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,3,27,30,66,46,26,19,112Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,0,-14,-14,70,77,83,90,113Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,10,70,80,139,113,144,100,113Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,-20,42,22,112,85,152,137,113Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,-4,71,67,99,91,195,132,113Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,-16,17,1,92,73,106,108,113Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,4,23,27,117,114,221,201,113Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,-10,-52,-62,80,110,140,162,113Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,-8,-4,-12,44,39,66,75,113Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,-2,-85,-87,83,128,176,216,113Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,-15,3,-12,128,140,247,232,113Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,15,7,22,116,132,277,254,113Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,7,-43,-36,112,104,208,259,113Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,-12,-26,-38,56,66,124,140,113Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,-10,-24,-34,40,58,96,102,113Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,-16,57,41,68,45,141,107,113Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,-19,-29,-48,54,71,88,100,113Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,-10,-33,-43,55,66,149,171,113Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,-10,-89,-99,59,64,133,217,113Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,-5,-13,-18,44,51,53,59,113Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,-3,26,23,121,92,108,111,113Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,20,25,45,142,127,168,158,113Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,-8,4,-4,112,125,206,189,113Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,-2,28,26,46,45,108,81,113Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,-1,-34,-35,82,79,132,169,113Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,1,66,67,86,61,112,71,113Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,11,-53,-42,74,74,146,199,113Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,-9,-15,-24,57,52,63,83,113Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,-19,-13,-32,97,116,139,133,113Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,10,-23,-13,100,102,133,154,113Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,-9,27,18,63,76,140,100,113Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,-10,-56,-66,25,35,54,100,113Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,-11,-4,-15,35,33,44,50,113Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,-12,1,-11,39,38,62,62,113Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,-23,23,0,78,67,106,94,113Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,-2,-4,-6,64,72,82,78,113Y
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,-8,14,6,127,108,161,166,113Y
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,12,108,120,132,85,232,171,113Y
