LCODE_C1,LCODE_C2,LCODE_C3,LCODEC_C1,LCODEC_C2,LCODEC_C3,METHOD,DATATIME,MDDI_ORG,Shape_Leng,Shape_Area,分類,area_ha
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,157.111989606000009,1609.222694979999915,05建築利用土地,0.160922269498000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,62.475157748900003,223.044576064000012,05建築利用土地,0.022304457606400
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,85.062701802199996,341.038344347000020,05建築利用土地,0.034103834434700
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,69.377238689799995,156.527521680000007,05建築利用土地,0.015652752168000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,227.631277248999993,1545.294046250000065,05建築利用土地,0.154529404625000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,125.353859471999996,700.434712204999983,05建築利用土地,0.070043471220500
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,157.019212017999990,1244.251817900000106,05建築利用土地,0.124425181790000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,152.051575087000003,1325.975831689999950,05建築利用土地,0.132597583169000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,60.951685069000000,231.900173813000009,05建築利用土地,0.023190017381300
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,131.591991089999993,383.252428882999993,05建築利用土地,0.038325242888300
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,151.934918960999994,1144.253555400000096,05建築利用土地,0.114425355540000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,216.477892929000006,2890.836837670000023,05建築利用土地,0.289083683767000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,81.721378801100002,250.993004622000001,05建築利用土地,0.025099300462200
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,159.412300382000012,1029.656580620000113,05建築利用土地,0.102965658062000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,76.595363857600006,265.134580868000000,05建築利用土地,0.026513458086800
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,77.344881875900001,366.090461944000026,05建築利用土地,0.036609046194400
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,55.543292630400003,165.877403793000013,05建築利用土地,0.016587740379300
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,146.974173917000002,887.993878300000006,05建築利用土地,0.088799387830000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,97.283681122299996,567.328966294999987,05建築利用土地,0.056732896629500
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,45.520721696599999,92.453711243399994,05建築利用土地,0.009245371124340
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,80.128623453000003,279.433713364000027,05建築利用土地,0.027943371336400
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,82.381232974000000,349.495360772000026,05建築利用土地,0.034949536077200
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,77.122455248999998,247.216432698000006,05建築利用土地,0.024721643269800
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,40.587691565400000,60.451977924500000,05建築利用土地,0.006045197792450
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,91.298969309300006,325.781768682000006,05建築利用土地,0.032578176868200
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,32.851133537599999,57.801299934600003,05建築利用土地,0.005780129993460
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,57.617478126800002,168.174000955999986,05建築利用土地,0.016817400095600
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,56.824040072700001,193.028071313999988,05建築利用土地,0.019302807131400
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,76.568745619699996,369.812256196000021,05建築利用土地,0.036981225619600
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,35.729641929700001,63.914339473500000,05建築利用土地,0.006391433947350
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,54.055482705000003,179.706229584999988,05建築利用土地,0.017970622958500
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,112.665794265000002,550.785696366000025,05建築利用土地,0.055078569636600
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,168.986864679999996,523.550156688000015,05建築利用土地,0.052355015668800
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,53.005332854499997,164.648429012999998,05建築利用土地,0.016464842901300
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,60.299267720800003,134.204629815000004,05建築利用土地,0.013420462981500
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,97.404850269299999,494.762625673999992,05建築利用土地,0.049476262567400
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,46.916377635600000,127.943994059999994,05建築利用土地,0.012794399406000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,61.206171843400000,227.719308457000011,05建築利用土地,0.022771930845700
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,55.834213670799997,177.033819657000009,05建築利用土地,0.017703381965700
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,53.734313036499998,182.339023544000014,05建築利用土地,0.018233902354400
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,104.274748798999994,647.787527623999949,05建築利用土地,0.064778752762400
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,92.993933087900004,310.558796234999988,05建築利用土地,0.031055879623500
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,33.944338283800001,62.591516550199998,05建築利用土地,0.006259151655020
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,134.181316153000012,612.466516288999969,05建築利用土地,0.061246651628900
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,74.827378752000001,285.432230758999992,05建築利用土地,0.028543223075900
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,29.773230835100001,46.553196996200001,05建築利用土地,0.004655319699620
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,109.629674326000000,734.308518340999967,05建築利用土地,0.073430851834100
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,48.697477699799997,126.549270402999994,05建築利用土地,0.012654927040300
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,56.978843165400001,186.940822144999998,05建築利用土地,0.018694082214500
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,269.506544594999980,2430.560614240000177,05建築利用土地,0.243056061424000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,97.911696735500001,552.203406789000041,05建築利用土地,0.055220340678900
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,60.366220212899997,200.378264209000008,05建築利用土地,0.020037826420900
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,77.575019236299994,308.877559328000018,05建築利用土地,0.030887755932800
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,93.403945926299997,366.029776876000028,05建築利用土地,0.036602977687600
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,100.838298112999993,611.021573844000045,05建築利用土地,0.061102157384400
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,177.437710707000008,1369.180579059999900,05建築利用土地,0.136918057906000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,64.394015943499994,241.494786438999995,05建築利用土地,0.024149478643900
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,52.479643190099999,160.332692710000003,05建築利用土地,0.016033269271000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,56.467062339500004,169.466902011000002,05建築利用土地,0.016946690201100
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,84.293815659100005,445.913937668000017,05建築利用土地,0.044591393766800
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,62.875324187899999,216.828797774999998,05建築利用土地,0.021682879777500
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,238.530433525999996,2181.608125820000168,05建築利用土地,0.218160812582000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,67.771331844700001,261.065154391000021,05建築利用土地,0.026106515439100
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,84.609019870599994,446.346570316999987,05建築利用土地,0.044634657031700
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,83.456072335100004,391.874273334999998,05建築利用土地,0.039187427333500
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,109.612760221000002,713.628909120999992,05建築利用土地,0.071362890912100
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,237.930395201000010,1030.672237400000085,05建築利用土地,0.103067223740000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,152.418264603000011,814.761404287000005,05建築利用土地,0.081476140428700
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,105.772681832999993,545.000631151999983,05建築利用土地,0.054500063115200
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,79.024297216500003,368.425107045999994,05建築利用土地,0.036842510704600
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,99.892332701100003,543.571889046000024,05建築利用土地,0.054357188904600
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,37.868411201000001,68.523613102599995,05建築利用土地,0.006852361310260
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,69.594994489900003,257.974244784999996,05建築利用土地,0.025797424478500
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,118.689365222999996,694.983963442999993,05建築利用土地,0.069498396344300
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,107.631540969000000,359.242039520999981,05建築利用土地,0.035924203952100
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,227.975795561000012,1426.123303529999930,05建築利用土地,0.142612330353000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,67.473608089500004,239.519986488999990,05建築利用土地,0.023951998648900
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,50.158059111400000,146.249277132000003,05建築利用土地,0.014624927713200
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,58.590967654499998,212.463593292000013,05建築利用土地,0.021246359329200
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,120.033686584999998,398.451737467999976,05建築利用土地,0.039845173746800
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,246.136306652000002,2868.050373219999983,05建築利用土地,0.286805037322000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,137.434454788000011,795.358030866000036,05建築利用土地,0.079535803086600
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,113.599112762000004,576.051463983999952,05建築利用土地,0.057605146398400
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,102.059479762999999,573.075153432999969,05建築利用土地,0.057307515343300
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,84.754618726100006,422.619370532999994,05建築利用土地,0.042261937053300
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,82.740968073700003,306.633717296999976,05建築利用土地,0.030663371729700
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,220.424477125999999,1336.287285829999973,05建築利用土地,0.133628728583000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,79.612829419600004,386.040079850999973,05建築利用土地,0.038604007985100
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,183.851578409000012,1655.062828020000097,05建築利用土地,0.165506282802000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,89.659536414499996,383.845532021999986,05建築利用土地,0.038384553202200
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,243.433388416000014,2615.919922909999968,05建築利用土地,0.261591992291000
05,0501,000000,建築利用土地,商業, ,1,201809,日陞空間資訊股份有限公司,92.910193103099999,488.438838938000004,05建築利用土地,0.048843883893800
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,85.695097979600007,344.114319405999993,05建築利用土地,0.034411431940600
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,80.456348570399996,365.213654056999985,05建築利用土地,0.036521365405700
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,111.001899007999995,322.179722989000027,05建築利用土地,0.032217972298900
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,329.396507030999999,3037.315972200000033,05建築利用土地,0.303731597220000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,71.244077359599999,289.199307105999992,05建築利用土地,0.028919930710600
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,28.975042105699998,51.456636426099998,05建築利用土地,0.005145663642610
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,27.927509680899998,45.978560563700000,05建築利用土地,0.004597856056370
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,110.974971116000006,396.958232371000008,05建築利用土地,0.039695823237100
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,277.949020847999975,1415.807375659999934,05建築利用土地,0.141580737566000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,50.272059007000003,106.354369676999994,05建築利用土地,0.010635436967700
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,59.384282755400001,169.114909922000010,05建築利用土地,0.016911490992200
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,141.311759668000008,923.444338359999961,05建築利用土地,0.092344433836000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,46.388168650799997,132.626956924000012,05建築利用土地,0.013262695692400
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,53.769171301800000,168.852552965999990,05建築利用土地,0.016885255296600
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,84.175964682599997,185.866008031999996,05建築利用土地,0.018586600803200
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,88.581871424900001,247.532271011000006,05建築利用土地,0.024753227101100
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,81.448582568099994,296.346020012999986,05建築利用土地,0.029634602001300
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,36.022470458500003,67.215815287200002,05建築利用土地,0.006721581528720
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,266.980487358000005,1636.224779129999888,05建築利用土地,0.163622477913000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,45.983977192099999,107.566881217000002,05建築利用土地,0.010756688121700
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,93.855298196099994,499.413463971999988,05建築利用土地,0.049941346397200
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,134.101350792999995,659.450595466999971,05建築利用土地,0.065945059546700
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,190.714949354999987,1338.853233999999929,05建築利用土地,0.133885323400000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,197.664842523000004,1186.713304090000065,05建築利用土地,0.118671330409000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,125.766783665000005,777.523299522000002,05建築利用土地,0.077752329952200
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,140.407841386000001,563.610356310000043,05建築利用土地,0.056361035631000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,70.242537546299999,262.860432359000015,05建築利用土地,0.026286043235900
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,150.319312736999990,696.380092551999951,05建築利用土地,0.069638009255200
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,127.209337618000006,755.974745389999953,05建築利用土地,0.075597474539000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,58.882949038500001,175.159705357999997,05建築利用土地,0.017515970535800
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,155.063203369999997,1157.484639960000095,05建築利用土地,0.115748463996000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,53.237191320400001,116.614764778999998,05建築利用土地,0.011661476477900
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,72.778718338900006,314.366353430999993,05建築利用土地,0.031436635343100
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,61.420286897099999,160.847688210000001,05建築利用土地,0.016084768821000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,52.881201878500001,104.939455899999999,05建築利用土地,0.010493945590000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,68.882208301199995,257.704161397999997,05建築利用土地,0.025770416139800
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,604.287770680999984,5166.849603679999746,05建築利用土地,0.516684960368000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,84.983552405099999,309.026454150999996,05建築利用土地,0.030902645415100
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,88.071600899399996,447.122414520000007,05建築利用土地,0.044712241452000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,86.862576114099994,452.411855300000013,05建築利用土地,0.045241185530000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,66.851942912300004,215.424615418000002,05建築利用土地,0.021542461541800
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,100.841442740000005,625.310644622000041,05建築利用土地,0.062531064462200
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,108.067195838999993,356.067934300999980,05建築利用土地,0.035606793430100
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,134.816755977000014,717.255325986999992,05建築利用土地,0.071725532598700
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,78.406923486400004,381.012781544999996,05建築利用土地,0.038101278154500
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,46.118672537300000,123.540001232999998,05建築利用土地,0.012354000123300
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,153.632625945000001,696.458729371999993,05建築利用土地,0.069645872937200
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,102.794012679999994,660.133167446000016,05建築利用土地,0.066013316744600
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,121.898338506000002,795.730115435000016,05建築利用土地,0.079573011543500
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,56.257003255900003,164.881259797000013,05建築利用土地,0.016488125979700
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,54.593282068299999,163.909254325000006,05建築利用土地,0.016390925432500
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,124.639661120000000,382.449425838000025,05建築利用土地,0.038244942583800
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,68.559537266500001,172.574437869000008,05建築利用土地,0.017257443786900
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,192.962936632000009,1103.055349259999957,05建築利用土地,0.110305534926000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,145.413506355000010,702.894990454999970,05建築利用土地,0.070289499045500
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,80.013906934800005,300.559464115000026,05建築利用土地,0.030055946411500
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,45.998329668700002,128.401156603999993,05建築利用土地,0.012840115660400
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,62.140047035099997,182.800821977999988,05建築利用土地,0.018280082197800
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,66.039398977199994,273.134914571000024,05建築利用土地,0.027313491457100
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,194.454556677999989,725.147524610000005,05建築利用土地,0.072514752461000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,63.016559801800000,247.712993855000008,05建築利用土地,0.024771299385500
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,86.605590917000001,452.910065329000020,05建築利用土地,0.045291006532900
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,111.652016176999993,546.087395251999965,05建築利用土地,0.054608739525200
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,169.645516138000005,440.801228044000027,05建築利用土地,0.044080122804400
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,75.422356459200003,276.183351083999980,05建築利用土地,0.027618335108400
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,83.166398044199994,415.857977705999986,05建築利用土地,0.041585797770600
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,72.426255501900002,278.735149472999979,05建築利用土地,0.027873514947300
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,177.255550981999988,1893.902238449999913,05建築利用土地,0.189390223845000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,73.025949467600000,318.687378220000028,05建築利用土地,0.031868737822000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,190.689086758999991,784.117723953999985,05建築利用土地,0.078411772395400
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,139.529736275000005,826.957568580000043,05建築利用土地,0.082695756858000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,58.278233221900003,209.706041618999990,05建築利用土地,0.020970604161900
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,142.649827326999997,1046.401789629999939,05建築利用土地,0.104640178963000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,135.420844170999999,678.160068710000019,05建築利用土地,0.067816006871000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,105.173216062999998,564.281944881999948,05建築利用土地,0.056428194488200
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,91.939422147000002,404.555740017999995,05建築利用土地,0.040455574001800
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,39.633935096599998,63.131192294400002,05建築利用土地,0.006313119229440
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,39.516427425600000,92.394416671399995,05建築利用土地,0.009239441667140
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,601.107117456999958,4802.967481439999574,05建築利用土地,0.480296748144000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,52.320170087000001,145.799823298000007,05建築利用土地,0.014579982329800
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,51.737922938399997,138.693737427000002,05建築利用土地,0.013869373742700
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,87.935889330899997,244.038522820999987,05建築利用土地,0.024403852282100
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,108.658861544999993,734.617246449000049,05建築利用土地,0.073461724644900
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,410.916205276000028,2776.419719229999828,05建築利用土地,0.277641971923000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,49.449600440300003,153.775832452000003,05建築利用土地,0.015377583245200
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,58.900011430799999,136.616384665999988,05建築利用土地,0.013661638466600
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,107.807676079999993,554.378124433000039,05建築利用土地,0.055437812443300
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,47.123300111100001,126.801596175000000,05建築利用土地,0.012680159617500
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,31.383939333099999,46.895546239200002,05建築利用土地,0.004689554623920
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,106.482906123000006,406.366095597000026,05建築利用土地,0.040636609559700
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,68.545981351600005,203.291163167000008,05建築利用土地,0.020329116316700
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,421.801095598000018,4840.952504210000370,05建築利用土地,0.484095250421000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,57.731786851099997,149.548114408999993,05建築利用土地,0.014954811440900
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,269.146879504000026,2292.902240490000167,05建築利用土地,0.229290224049000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,70.354555321399999,259.253144933999977,05建築利用土地,0.025925314493400
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,139.513065210000008,1055.090455239999983,05建築利用土地,0.105509045524000
05,0502,000000,建築利用土地,純住宅, ,1,201809,日陞空間資訊股份有限公司,207.097034603999987,1271.654311120000102,05建築利用土地,0.127165431112000
