LCODE_C1,LCODE_C2,LCODE_C3,METHOD,DATATIME,MDDI_ORG,LCODEC_C1,LCODEC_C2,LCODEC_C3,Shape_Leng,Shape_Area,分類,area_ha
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,219.635643933000011,1815.006741259999899,05建築利用土地,0.181500674126000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,191.126494955999988,1701.110470450000093,05建築利用土地,0.170111047045000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,43.385540747400000,107.735241087999995,05建築利用土地,0.010773524108800
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,147.915732659000014,1089.126165390000097,05建築利用土地,0.108912616539000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,231.170222665000011,1302.372075459999905,05建築利用土地,0.130237207546000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,95.392749992000006,568.797455370999955,05建築利用土地,0.056879745537100
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,89.604208539499993,473.075656330000015,05建築利用土地,0.047307565633000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,102.476849788999999,500.116507191999972,05建築利用土地,0.050011650719200
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,159.334694224000003,902.557875510000031,05建築利用土地,0.090255787551000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,233.528930876999993,1256.762393160000101,05建築利用土地,0.125676239316000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,162.579052641999994,1087.462320139999974,05建築利用土地,0.108746232014000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,109.382745391000000,737.917273564999959,05建築利用土地,0.073791727356500
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,105.882498327999997,583.235732771000016,05建築利用土地,0.058323573277100
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,249.097991817000008,1707.238354809999919,05建築利用土地,0.170723835481000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,140.953945744999999,1094.577202639999996,05建築利用土地,0.109457720264000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,66.283468551900000,261.967926685999998,05建築利用土地,0.026196792668600
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,170.783981398000009,993.529942060000053,05建築利用土地,0.099352994206000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,179.772381087000014,1123.501778520000016,05建築利用土地,0.112350177852000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,126.353470942000001,905.468694879000054,05建築利用土地,0.090546869487900
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,136.675688425999994,1044.635056240000040,05建築利用土地,0.104463505624000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,146.353958718000001,1214.466172059999963,05建築利用土地,0.121446617206000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,160.026879769999994,1521.244611699999950,05建築利用土地,0.152124461170000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,62.601188577000002,240.624942865000008,05建築利用土地,0.024062494286500
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,226.593801702000007,1497.117098700000042,05建築利用土地,0.149711709870000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,110.541862356999999,594.041135239000027,05建築利用土地,0.059404113523900
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,179.832082073000009,1372.082063399999925,05建築利用土地,0.137208206340000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,127.904328685999999,809.032014892999996,05建築利用土地,0.080903201489300
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,172.505296831999999,1633.246744089999993,05建築利用土地,0.163324674409000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,74.935988401000003,283.946740169999998,05建築利用土地,0.028394674017000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,129.658878724000004,736.173059154000043,05建築利用土地,0.073617305915400
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,71.040474194900000,176.284602737999990,05建築利用土地,0.017628460273800
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,131.000551116999986,561.820615319000012,05建築利用土地,0.056182061531900
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,88.957072929899994,492.297127477999993,05建築利用土地,0.049229712747800
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,50.100294813500000,114.596365027999994,05建築利用土地,0.011459636502800
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,149.293871458000012,746.095957754999972,05建築利用土地,0.074609595775500
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,45.921866416900002,104.035410166000005,05建築利用土地,0.010403541016600
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,70.694860287599994,298.474315962999981,05建築利用土地,0.029847431596300
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,68.590068827799996,203.480213268000000,05建築利用土地,0.020348021326800
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,133.958134822999995,851.441273206999995,05建築利用土地,0.085144127320700
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,54.812281429700001,165.336300367000007,05建築利用土地,0.016533630036700
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,166.570699625999993,1300.826414090000071,05建築利用土地,0.130082641409000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,67.777093625399999,140.441029772999997,05建築利用土地,0.014044102977300
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,46.323272885700000,99.180824889799993,05建築利用土地,0.009918082488980
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,80.197071612100004,407.280174556000020,05建築利用土地,0.040728017455600
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,54.541064243800001,141.226380586999994,05建築利用土地,0.014122638058700
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,53.514964692000000,109.975723087000006,05建築利用土地,0.010997572308700
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,59.529548189499998,193.495296567999986,05建築利用土地,0.019349529656800
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,50.759924531899998,109.367714268000000,05建築利用土地,0.010936771426800
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,82.992685077900006,417.939259155999991,05建築利用土地,0.041793925915600
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,72.319491183899999,196.094155341999993,05建築利用土地,0.019609415534200
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,84.863863792299995,445.406908220999981,05建築利用土地,0.044540690822100
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,61.601917708999999,120.639788605999996,05建築利用土地,0.012063978860600
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,71.765324110400002,308.798393019999992,05建築利用土地,0.030879839302000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,138.891426087000013,722.045673719999968,05建築利用土地,0.072204567372000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,80.128359076099997,354.208005334000006,05建築利用土地,0.035420800533400
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,164.246264190000005,1440.179837480000060,05建築利用土地,0.144017983748000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,157.327424307999991,1184.098390299999892,05建築利用土地,0.118409839030000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,49.044222121700003,143.415625618999997,05建築利用土地,0.014341562561900
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,108.181462796999995,724.614658663999990,05建築利用土地,0.072461465866400
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,48.066958286300000,106.530480737000005,05建築利用土地,0.010653048073700
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,70.918619070800005,268.461691781000013,05建築利用土地,0.026846169178100
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,69.199899592099996,173.860536021999991,05建築利用土地,0.017386053602200
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,324.806006873000001,2054.334633550000035,05建築利用土地,0.205433463355000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,75.606484377000001,255.855301838999992,05建築利用土地,0.025585530183900
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,77.811286512099997,215.297615525999987,05建築利用土地,0.021529761552600
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,179.854574235000001,1026.932215020000058,05建築利用土地,0.102693221502000
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,54.124359911699997,176.270530302999987,05建築利用土地,0.017627053030300
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,132.120573487000001,776.993877039000040,05建築利用土地,0.077699387703900
05,0501,050102,1,202211,亞新國土科技股份有限公司,建築利用土地,商業,服務業,157.939654818000008,849.479611484999964,05建築利用土地,0.084947961148500
